Postnummer,Husnummer,Kvadratmeter,Grundareal,Byggeår,Afstand_skole,Afstand_supermarked,Salgspris
4000.0,16.0,62,0.0,1962.0,301.72,316.97,1150000
4000.0,16.0,62,0.0,1962.0,301.72,316.97,1250000
4000.0,3.0,62,0.0,1960.0,369.45,341.58,1410000
4000.0,15.0,76,0.0,1960.0,331.57,324.29,1555000
4000.0,21.0,72,0.0,1960.0,286.78,266.05,1295000
4000.0,21.0,62,0.0,1960.0,286.78,266.05,1303030
4000.0,23.0,72,0.0,1960.0,274.84,255.65,1350000
4000.0,25.0,77,0.0,1960.0,261.47,243.23,1400000
4000.0,29.0,76,0.0,1960.0,247.31,242.08,1500000
4000.0,33.0,76,0.0,1960.0,251.69,257.83,1425000
4000.0,36.0,72,0.0,1961.0,223.63,262.76,1375000
4000.0,38.0,62,0.0,1961.0,211.79,254.73,1175000
4000.0,40.0,76,0.0,1961.0,206.56,257.66,1475000
4000.0,46.0,76,0.0,1961.0,236.01,296.78,1375000
4000.0,50.0,62,0.0,1961.0,181.03,240.79,1245000
4000.0,56.0,62,0.0,1961.0,157.61,230.62,1220000
4000.0,60.0,76,0.0,1961.0,173.67,255.72,1400000
4000.0,64.0,76,0.0,1961.0,200.4,285.0,1425000
4000.0,41.0,62,0.0,1962.0,191.95,187.19,1200000
4000.0,43.0,77,0.0,1962.0,178.92,176.64,1285000
4000.0,55.0,62,0.0,1962.0,135.35,150.56,1299000
4000.0,55.0,77,0.0,1962.0,135.35,150.56,1395000
4000.0,57.0,62,0.0,1962.0,121.67,142.03,1185000
4000.0,71.0,76,0.0,1962.0,122.75,195.62,1450000
4000.0,43.0,43,0.0,1967.0,572.64,182.61,700000
4000.0,49.0,43,0.0,1967.0,586.77,149.37,650000
4000.0,49.0,78,0.0,1967.0,586.77,149.37,1425000
4000.0,51.0,78,0.0,1967.0,592.97,139.21,1395000
4000.0,51.0,78,0.0,1967.0,592.97,139.21,995000
4000.0,55.0,81,0.0,1967.0,605.11,125.63,1350000
4000.0,65.0,78,0.0,1968.0,620.67,133.33,1450000
4000.0,73.0,43,0.0,1969.0,648.87,163.98,699000
4000.0,75.0,43,0.0,1969.0,652.64,145.96,549000
4000.0,77.0,43,0.0,1969.0,656.25,130.71,720000
4000.0,77.0,43,0.0,1969.0,656.25,130.71,675000
4000.0,1.0,78,0.0,1967.0,635.65,122.81,1325000
4000.0,9.0,81,0.0,1967.0,670.26,152.94,1325000
4000.0,17.0,78,0.0,1967.0,625.41,173.4,1235000
4000.0,17.0,43,0.0,1967.0,625.41,173.4,695000
4000.0,23.0,78,0.0,1968.0,572.05,198.97,1150000
4000.0,29.0,81,0.0,1968.0,598.44,211.77,1299000
4000.0,33.0,78,0.0,1969.0,525.59,234.79,1155000
4000.0,35.0,78,0.0,1969.0,535.58,236.11,1150000
4000.0,41.0,79,0.0,1969.0,563.89,245.99,1100000
4000.0,28.0,153,950.0,1980.0,862.03,893.73,4900000
4000.0,56.0,117,194.0,1978.0,394.54,258.76,2975000
4000.0,58.0,142,360.0,1978.0,387.53,260.73,3675000
4000.0,2.0,73,0.0,1974.0,722.17,239.3,1498000
4000.0,2.0,73,0.0,1974.0,714.49,250.22,1270000
4000.0,4.0,73,0.0,1974.0,726.73,265.85,1375000
4000.0,59.0,143,1558.0,1977.0,1058.56,998.76,2295000
4000.0,7.0,189,839.0,1976.0,534.53,288.02,4100000
4000.0,2.0,101,0.0,1969.0,695.18,9.57,1895000
4000.0,4.0,75,0.0,1959.0,411.84,92.98,1875000
4000.0,4.0,76,0.0,1959.0,405.24,81.49,1650000
4000.0,6.0,80,0.0,1961.0,382.31,91.32,2125000
4000.0,20.0,162,882.0,1984.0,2793.9,2524.57,6900000
4000.0,20.0,87,0.0,1935.0,370.24,173.85,1620000
4000.0,9.0,60,0.0,1963.0,409.44,113.11,1080000
4000.0,12.0,75,0.0,1967.0,578.95,492.26,1395000
4000.0,6.0,68,0.0,1916.0,291.44,131.23,1690000
4000.0,6.0,98,0.0,1916.0,291.44,131.23,2450000
4000.0,9.0,82,0.0,1962.0,426.03,470.78,1570000
4000.0,13.0,42,0.0,1962.0,400.26,445.22,962000
4000.0,15.0,79,0.0,1962.0,392.63,436.91,1525000
4000.0,6.0,34,0.0,1963.0,952.77,689.31,2100000
4000.0,36.0,84,0.0,1971.0,246.24,251.24,1995000
4000.0,36.0,84,0.0,1971.0,246.24,251.24,1650000
4000.0,6.0,88,0.0,1968.0,402.59,300.93,1670000
4000.0,6.0,87,0.0,1968.0,412.92,308.58,1798000
4000.0,8.0,109,0.0,1968.0,430.58,270.4,1774000
4000.0,10.0,86,0.0,1968.0,499.29,277.13,1595000
4000.0,29.0,140,294.0,1978.0,618.87,222.84,2400000
4000.0,4.0,79,0.0,1968.0,311.18,259.78,1345000
4000.0,4.0,78,0.0,1968.0,311.18,259.78,1345000
4000.0,4.0,76,0.0,1968.0,325.14,261.96,1375000
4000.0,4.0,76,0.0,1968.0,325.14,261.96,1495000
4000.0,4.0,76,0.0,1968.0,331.23,264.34,680000
4000.0,4.0,79,0.0,1968.0,331.23,264.34,687500
4000.0,1.0,90,0.0,1978.0,282.36,309.7,1775000
4000.0,2.0,70,0.0,1978.0,368.24,282.1,1200000
4000.0,2.0,70,0.0,1978.0,368.24,282.1,1150000
4000.0,2.0,70,0.0,1978.0,365.61,319.74,1035000
4000.0,7.0,149,1253.0,1987.0,661.67,950.61,3895000
4000.0,16.0,52,0.0,1948.0,396.71,312.77,1065000
4000.0,18.0,54,0.0,1948.0,396.11,328.9,1010000
4000.0,48.0,74,0.0,1924.0,720.9,453.96,1250000
4000.0,182.0,125,201.0,1979.0,418.28,920.61,4025000
4000.0,34.0,84,0.0,1971.0,257.66,209.87,1640000
4000.0,34.0,67,0.0,1971.0,257.66,209.87,1350000
4000.0,13.0,38,0.0,1968.0,531.67,246.96,625000
4000.0,17.0,39,0.0,1968.0,528.29,234.16,555000
4000.0,19.0,62,0.0,1968.0,571.77,275.23,1015000
4000.0,29.0,38,0.0,1968.0,608.94,311.11,539000
4000.0,31.0,38,0.0,1968.0,607.66,309.73,635000
4000.0,31.0,38,0.0,1968.0,607.66,309.73,650000
4000.0,33.0,62,0.0,1968.0,606.9,306.48,1095000
4000.0,35.0,74,0.0,1968.0,649.54,303.49,1375000
4000.0,39.0,38,0.0,1968.0,647.05,323.07,550000
4000.0,7.0,118,0.0,1904.0,324.91,136.04,3495000
4000.0,4.0,105,158.0,1980.0,226.49,347.5,2150000
4000.0,2.0,105,313.0,1980.0,223.04,343.53,2250000
4000.0,15.0,88,0.0,1937.0,407.9,192.95,1655000
4000.0,68.0,0,1287.0,1981.0,561.2,112.1,2195000
4000.0,3.0,101,226.0,1981.0,597.59,54.28,2150000
4000.0,14.0,101,237.0,1981.0,635.45,136.11,2150000
4000.0,17.0,104,220.0,1981.0,608.22,134.76,2500000
4000.0,29.0,101,241.0,1982.0,645.41,175.83,2495000
4000.0,2.0,38,61.0,1982.0,621.92,581.79,1265000
4000.0,3.0,42,73.0,1982.0,619.91,580.97,1165000
4000.0,17.0,69,87.0,1982.0,627.31,552.46,1750000
4000.0,23.0,95,0.0,1981.0,626.77,292.21,2000000
4000.0,31.0,152,803.0,1986.0,2096.5,1613.47,3800000
4000.0,56.0,101,239.0,1982.0,683.92,255.58,2275000
4000.0,23.0,0,0.0,1896.0,338.06,80.08,2000000
4000.0,18.0,111,0.0,1944.0,695.92,188.15,1952500
4000.0,88.0,100,182.0,1982.0,661.33,367.38,2600000
4000.0,90.0,100,184.0,1982.0,668.52,378.13,2395000
4000.0,93.0,104,173.0,1982.0,674.48,331.0,2180000
4000.0,116.0,100,172.0,1982.0,787.65,427.82,2600000
4000.0,28.0,76,0.0,1983.0,84.71,146.52,1485000
4000.0,7.0,50,0.0,1880.0,385.42,253.85,1105000
4000.0,21.0,47,0.0,1975.0,219.37,1.2,975000
4000.0,21.0,56,0.0,1975.0,219.37,1.2,1100500
4000.0,25.0,50,0.0,1974.0,188.36,30.07,870000
4000.0,25.0,62,0.0,1974.0,188.36,30.07,1065000
4000.0,54.0,93,0.0,1902.0,401.49,24.89,1525000
4000.0,62.0,0,0.0,1900.0,458.19,88.24,1995000
4000.0,13.0,137,700.0,1985.0,549.98,844.01,3155000
4000.0,42.0,168,727.0,1986.0,654.51,910.1,4025000
4000.0,38.0,0,0.0,1986.0,322.75,298.59,1795000
4000.0,42.0,47,0.0,1890.0,374.09,41.64,820000
4000.0,19.0,78,0.0,1877.0,202.52,584.38,1100000
4000.0,2.0,0,0.0,1987.0,2373.22,2636.17,2100000
4000.0,34.0,0,0.0,1964.0,664.6,475.13,870000
4000.0,10.0,0,0.0,1958.0,650.78,152.67,1300000
4000.0,4.0,79,0.0,1936.0,219.1,361.81,2450000
4000.0,33.0,127,0.0,1954.0,571.54,992.85,3000000
4000.0,19.0,84,0.0,1931.0,463.26,573.48,1091500
4000.0,14.0,55,0.0,1944.0,667.78,161.05,1400000
4000.0,45.0,85,123.0,1989.0,191.67,193.9,1825000
4000.0,59.0,83,108.0,1989.0,139.81,230.67,1650000
4000.0,4.0,0,3782.0,1992.0,1685.94,944.13,9700000
4000.0,97.0,75,0.0,1989.0,676.27,54.38,1300000
4000.0,29.0,137,700.0,1991.0,572.7,595.65,4050000
4000.0,31.0,130,700.0,1991.0,588.81,579.47,3995000
4000.0,20.0,108,0.0,1890.0,264.33,140.33,1500000
4000.0,23.0,46,0.0,1991.0,522.88,575.42,1325000
4000.0,25.0,47,0.0,1991.0,505.58,557.21,1375000
4000.0,6.0,82,0.0,1909.0,269.94,338.92,2300000
4000.0,6.0,82,0.0,1909.0,251.13,358.03,2330000
4000.0,6.0,90,0.0,1930.0,283.15,309.2,2795000
4000.0,101.0,156,765.0,1997.0,672.77,833.72,3265000
4000.0,1.0,153,1011.0,1999.0,694.07,787.57,4500000
4000.0,17.0,156,925.0,1999.0,548.72,708.3,4225000
4000.0,8.0,168,840.0,2000.0,756.04,657.13,4900000
4000.0,29.0,158,818.0,2002.0,1311.83,1111.98,3450000
4000.0,41.0,154,801.0,2001.0,1319.91,1149.55,3595000
4000.0,13.0,190,752.0,2003.0,540.89,349.95,6450000
4000.0,3.0,117,0.0,1906.0,612.21,180.8,1750000
4000.0,7.0,88,148.0,2002.0,549.5,73.53,2600000
4000.0,24.0,185,7939.0,1900.0,1095.15,1056.55,30740
4000.0,29.0,153,0.0,1914.0,445.25,245.48,3999000
4000.0,13.0,150,715.0,2003.0,494.64,267.47,4600000
4000.0,36.0,177,786.0,1899.0,872.26,336.01,3200000
4000.0,13.0,118,0.0,1886.0,617.76,144.07,2695000
4000.0,5.0,129,0.0,1886.0,599.86,168.88,2400000
4000.0,138.0,114,100.0,2004.0,523.73,237.68,2510000
4000.0,6.0,150,746.0,2005.0,802.98,684.93,3740000
4000.0,37.0,61,0.0,2003.0,660.64,314.26,1245000
4000.0,41.0,61,0.0,2003.0,639.76,299.36,1345000
4000.0,41.0,61,0.0,2003.0,639.76,299.36,1295000
4000.0,41.0,61,0.0,2003.0,639.76,299.36,1295000
4000.0,43.0,61,0.0,2003.0,628.83,299.54,1345000
4000.0,43.0,61,0.0,2003.0,628.83,299.54,1245000
4000.0,45.0,61,0.0,2003.0,617.78,300.19,1295000
4000.0,49.0,79,0.0,2003.0,613.82,300.99,1695000
4000.0,55.0,79,0.0,2003.0,633.81,258.76,1695000
4000.0,55.0,79,0.0,2003.0,633.81,258.76,1675000
4000.0,32.0,105,455.0,2006.0,276.11,457.61,2645000
4000.0,108.0,108,96.0,2005.0,577.0,207.52,2650000
4000.0,110.0,108,96.0,2005.0,581.88,211.2,2720000
4000.0,20.0,88,89.0,2006.0,462.13,198.03,2275000
4000.0,32.0,88,89.0,2006.0,439.18,218.3,2350000
4000.0,50.0,108,99.0,2006.0,414.56,244.18,2650000
4000.0,56.0,114,104.0,2006.0,466.89,173.76,2800000
4000.0,9.0,103,0.0,1900.0,248.5,70.2,2770000
4000.0,9.0,87,0.0,1900.0,248.5,70.2,2375000
4000.0,5.0,160,329.0,2005.0,304.12,318.17,4400000
4000.0,37.0,130,329.0,2005.0,331.16,341.02,4095000
4000.0,94.0,116,80.0,2005.0,908.46,306.69,3225000
4000.0,100.0,120,78.0,2005.0,932.28,328.47,3395000
4000.0,118.0,112,105.0,2006.0,963.21,360.03,2900000
4000.0,142.0,112,105.0,2006.0,993.92,390.14,3150000
4000.0,152.0,112,105.0,2006.0,1002.93,398.07,3025000
4000.0,45.0,67,0.0,1970.0,222.34,119.35,1195000
4000.0,47.0,42,0.0,1970.0,229.02,127.08,822000
4000.0,49.0,79,0.0,1970.0,236.65,135.98,1335000
4000.0,49.0,67,0.0,1970.0,236.65,135.98,1250000
4000.0,51.0,67,0.0,1970.0,243.07,143.48,1175000
4000.0,20.0,78,0.0,1968.0,258.34,212.72,1420000
4000.0,24.0,41,0.0,1968.0,256.47,221.08,900000
4000.0,24.0,41,0.0,1968.0,256.47,221.08,835000
4000.0,2.0,42,0.0,1971.0,471.55,96.58,925000
4000.0,2.0,82,0.0,1971.0,471.55,96.58,1325000
4000.0,10.0,41,0.0,1967.0,311.88,260.39,835000
4000.0,32.0,102,119.0,2007.0,1090.25,825.64,2700000
4000.0,52.0,98,104.0,2007.0,1160.13,891.93,2600000
4000.0,45.0,102,264.0,2007.0,1101.06,839.21,2695000
4000.0,65.0,102,263.0,2007.0,1211.62,944.11,2650000
4000.0,12.0,41,0.0,1967.0,310.42,262.51,880000
4000.0,9.0,209,849.0,2009.0,1748.13,1189.08,5250000
4000.0,37.0,153,704.0,2008.0,1717.67,1278.58,4700000
4000.0,5.0,98,0.0,2009.0,1014.18,773.08,2275000
4000.0,5.0,100,131.0,2008.0,154.2,67.68,3595000
4000.0,16.0,85,0.0,1967.0,308.38,270.5,1275000
4000.0,28.0,78,0.0,1968.0,206.88,163.37,1300000
4000.0,32.0,65,0.0,1968.0,204.7,174.61,1200000
4000.0,38.0,42,0.0,1969.0,153.74,123.41,870000
4000.0,42.0,82,0.0,1969.0,110.32,66.53,1425000
4000.0,46.0,42,0.0,1969.0,102.44,86.21,790000
4000.0,46.0,67,0.0,1969.0,102.44,86.21,1345000
4000.0,48.0,67,0.0,1969.0,100.76,96.98,1125000
4000.0,10.0,42,0.0,1971.0,397.95,169.83,949000
4000.0,10.0,67,0.0,1971.0,397.95,169.83,1275000
4000.0,12.0,82,0.0,1971.0,390.69,175.29,1415000
4000.0,6.0,142,1032.0,2006.0,1064.87,473.42,4450000
4000.0,22.0,174,1283.0,2007.0,1187.08,583.43,4550000
4000.0,8.0,117,61.0,2008.0,788.98,235.88,3250000
4000.0,47.0,136,288.0,2006.0,862.52,360.08,3270000
4000.0,62.0,72,197.0,1985.0,853.69,703.93,1815000
4000.0,18.0,112,0.0,2008.0,245.17,322.43,2300000
4000.0,18.0,92,0.0,2008.0,245.17,322.43,1750000
4000.0,27.0,136,299.0,2006.0,800.67,353.86,3595000
4000.0,27.0,109,0.0,2008.0,239.08,471.57,2000000
4000.0,19.0,136,299.0,2006.0,738.69,317.57,3395000
4000.0,7.0,113,0.0,2008.0,613.22,239.35,2800000
4000.0,8.0,86,0.0,1920.0,279.54,52.27,2435000
4000.0,3.0,112,0.0,2008.0,648.78,223.27,2660000
4000.0,1.0,59,0.0,2008.0,657.86,217.44,1250000
4000.0,1.0,94,0.0,2008.0,657.86,217.44,2315000
4000.0,8.0,70,0.0,1920.0,287.42,60.15,2195000
4000.0,169.0,79,149.0,2006.0,194.18,460.44,2195000
4000.0,179.0,102,209.0,2006.0,182.59,439.78,2750000
4000.0,6.0,105,701.0,1984.0,2639.9,2435.07,1412500
4000.0,10.0,188,1026.0,2008.0,1034.08,812.41,4515000
4000.0,15.0,195,779.0,2007.0,1421.25,1214.02,5150000
4000.0,30.0,266,1417.0,2007.0,219.13,556.44,5675000
4000.0,40.0,83,0.0,1945.0,428.98,179.97,2625000
4040.0,19.0,115,896.0,1995.0,1336.22,192.21,1975000
4040.0,3.0,70,1200.0,1972.0,1532.67,955.76,875000
4040.0,11.0,100,1328.0,1986.0,2209.88,376.6,1795000
4040.0,5.0,83,1011.0,1992.0,2724.34,541.05,1380000
4040.0,10.0,139,985.0,2000.0,2692.08,567.14,2695000
4040.0,36.0,139,985.0,1996.0,2321.96,623.67,3235000
4000.0,10.0,135,916.0,1971.0,1670.37,557.29,2300000
4040.0,54.0,136,989.0,1971.0,517.16,564.48,2485000
4040.0,56.0,136,989.0,1970.0,508.1,582.88,2300000
4000.0,15.0,118,831.0,1967.0,1249.46,217.36,1800000
4000.0,35.0,135,805.0,1965.0,1042.13,386.42,1975000
3670.0,4.0,30,2500.0,1967.0,3250.64,3233.66,380000
3670.0,23.0,70,2529.0,1965.0,2884.96,2956.96,720000
4040.0,10.0,52,1111.0,1966.0,1834.66,614.53,1000000
4040.0,4.0,164,883.0,2002.0,1502.5,204.49,2600000
4040.0,14.0,109,1201.0,1967.0,1541.16,891.75,1260000
4040.0,13.0,156,949.0,1970.0,469.92,634.53,2785000
4000.0,1.0,159,849.0,1969.0,2020.37,1525.54,2400000
4040.0,3.0,205,1202.0,1999.0,1286.0,646.21,3450000
4040.0,2.0,156,958.0,1972.0,902.74,746.79,4825000
4040.0,18.0,130,981.0,1967.0,826.04,660.36,2275000
4040.0,38.0,136,994.0,1972.0,777.54,597.43,2400000
4000.0,12.0,111,836.0,1967.0,1296.15,239.92,1875000
4000.0,27.0,162,817.0,1965.0,1136.26,365.79,2235000
4040.0,15.0,83,1204.0,1986.0,1249.7,745.21,1050000
4040.0,4.0,129,1583.0,1975.0,1602.56,253.89,1275000
4040.0,11.0,152,972.0,1970.0,912.73,748.08,2950000
4040.0,29.0,135,910.0,1973.0,807.44,712.68,2100000
4000.0,408.0,89,482.0,2009.0,2081.46,3149.94,2895000
4000.0,413.0,50,1322.0,1937.0,1908.28,3145.94,1550000
4040.0,20.0,189,950.0,1970.0,801.31,601.48,2350000
4040.0,10.0,77,1205.0,1963.0,1643.82,845.82,1050000
4000.0,42.0,143,985.0,1951.0,437.88,1816.89,1750000
4040.0,21.0,187,1200.0,1966.0,1843.86,640.29,2995000
4040.0,9.0,118,591.0,2009.0,1698.24,1288.18,5500000
4040.0,25.0,32,586.0,1934.0,1761.43,1228.06,750000
4040.0,27.0,173,1513.0,2005.0,1781.82,1226.19,5850000
4040.0,38.0,162,1597.0,1967.0,1913.67,1157.18,3100000
4040.0,16.0,173,1200.0,1998.0,1727.29,762.04,3725000
4040.0,17.0,20,882.0,1960.0,1091.02,1066.63,1375000
4000.0,8.0,254,895.0,1875.0,1299.58,229.68,2325000
4000.0,16.0,0,1089.0,1920.0,1400.17,308.29,1950000
4000.0,18.0,106,691.0,1880.0,1410.63,332.01,552500
4000.0,16.0,120,288.0,1972.0,1725.32,548.85,900000
4000.0,20.0,120,288.0,1972.0,1873.77,709.16,1400000
4040.0,7.0,149,824.0,1976.0,554.08,655.14,3450000
4040.0,8.0,94,700.0,1960.0,551.99,661.08,1800000
4000.0,11.0,141,883.0,1967.0,1429.29,220.19,1950000
4040.0,26.0,124,984.0,1978.0,1108.29,930.43,2550000
4040.0,28.0,141,923.0,1972.0,874.57,678.58,2795000
4000.0,7.0,170,841.0,1966.0,1330.97,94.12,2850000
4000.0,30.0,126,798.0,1965.0,1035.95,354.62,1900000
4040.0,14.0,55,1200.0,1968.0,1623.82,646.91,1200000
4040.0,45.0,111,1216.0,1967.0,1573.36,1032.09,1500000
4040.0,40.0,39,1275.0,1969.0,2251.08,542.1,1075000
4040.0,1.0,144,1423.0,1900.0,487.87,588.7,1995000
4040.0,18.0,181,648.0,1878.0,376.03,332.95,6110000
4040.0,4.0,55,1200.0,1990.0,1846.58,824.8,1425000
4040.0,23.0,139,910.0,1970.0,353.51,523.22,2350000
4040.0,33.0,140,742.0,1960.0,2895.72,433.03,2300000
3670.0,21.0,43,3305.0,1972.0,2989.18,2830.04,400000
4040.0,5.0,85,1206.0,1979.0,2332.32,168.12,1500000
4040.0,14.0,122,906.0,1975.0,468.74,368.72,2145000
4040.0,7.0,129,820.0,1961.0,1996.39,730.31,2400000
4040.0,9.0,111,820.0,1960.0,2001.23,741.58,2295000
4000.0,47.0,65,3288.0,1989.0,2444.48,1346.61,1370000
4040.0,1.0,168,893.0,1967.0,644.08,773.38,2310000
4040.0,20.0,154,940.0,1972.0,263.6,695.88,2560000
4040.0,19.0,83,800.0,1975.0,2126.32,714.17,1650000
4040.0,22.0,187,835.0,2007.0,2126.02,656.61,3925000
4040.0,28.0,134,835.0,1960.0,2161.25,690.1,2650000
4040.0,3.0,123,900.0,1970.0,688.68,744.81,2345000
4040.0,63.0,81,1071.0,1968.0,2100.59,477.52,900000
4040.0,3.0,131,899.0,1971.0,439.29,572.32,2495000
4040.0,6.0,143,971.0,1971.0,424.19,550.76,2500000
4040.0,3.0,108,1200.0,1961.0,1229.26,1211.59,1350000
4040.0,7.0,120,1200.0,1965.0,1201.31,1156.88,1955000
4040.0,22.0,101,1201.0,1987.0,1115.45,1000.99,1850000
4040.0,3.0,93,1229.0,1972.0,1571.17,1106.1,1525000
4040.0,54.0,173,900.0,1969.0,1014.95,602.59,2350000
4040.0,9.0,104,4035.0,1933.0,1645.18,871.28,1500000
4040.0,38.0,162,900.0,1972.0,824.9,811.85,2700000
4040.0,62.0,165,907.0,1976.0,1031.08,1042.51,2670000
4040.0,17.0,71,817.0,1964.0,872.32,548.4,1275000
4000.0,10.0,112,447.0,1979.0,854.24,396.33,516500
4040.0,20.0,119,1187.0,1960.0,2369.69,311.48,2240000
4040.0,28.0,120,1018.0,1997.0,2293.35,378.14,2495000
4040.0,29.0,103,978.0,1960.0,2207.59,419.15,2035000
4040.0,5.0,42,1064.0,1983.0,1969.77,675.99,805000
4000.0,254.0,181,806.0,1960.0,308.5,1643.26,1770000
4000.0,4.0,94,1220.0,1984.0,1063.62,1937.3,1800000
4040.0,16.0,123,1211.0,2000.0,2355.44,281.43,2250000
4040.0,20.0,54,1218.0,1967.0,2400.7,282.89,750000
4040.0,4.0,60,1206.0,1972.0,2562.38,254.64,875000
4000.0,4.0,120,880.0,1974.0,1309.54,122.08,2055000
4040.0,6.0,134,865.0,1992.0,2417.27,703.62,2350000
4040.0,18.0,79,1206.0,1961.0,2099.11,846.95,2500000
4040.0,15.0,190,1200.0,2000.0,1626.05,599.01,3050000
4040.0,11.0,95,810.0,1960.0,1923.6,805.09,1360000
4000.0,4.0,116,714.0,1971.0,1917.1,1401.14,1750000
4000.0,13.0,175,922.0,1964.0,3647.8,4178.16,2130000
4040.0,20.0,130,786.0,1985.0,412.82,231.25,2075000
4000.0,12.0,123,957.0,1965.0,1358.13,210.15,1600000
4040.0,19.0,75,763.0,1960.0,812.72,632.56,1280000
4040.0,23.0,124,829.0,1968.0,874.25,569.54,1625000
4040.0,18.0,129,893.0,1970.0,276.34,591.41,2140000
4040.0,4.0,172,1250.0,1968.0,1724.39,1056.14,2700000
4040.0,24.0,65,1200.0,1978.0,1982.29,991.95,2800000
4000.0,20.0,159,876.0,1971.0,1442.13,507.24,2150000
4000.0,28.0,174,912.0,1967.0,1551.67,559.68,2450000
4000.0,65.0,144,850.0,1967.0,1773.2,675.23,2240000
4040.0,16.0,133,835.0,1998.0,1843.85,779.26,2100000
4000.0,37.0,92,1182.0,1952.0,1498.76,137.34,1500000
4000.0,47.0,111,1062.0,1901.0,1476.53,231.04,1300000
4040.0,3.0,142,1217.0,1997.0,1639.17,927.62,2900000
4000.0,1.0,148,933.0,1974.0,1000.88,202.75,1600000
4000.0,26.0,138,863.0,1973.0,950.84,252.41,2410000
4000.0,20.0,138,874.0,1973.0,932.23,272.05,1850000
4000.0,3.0,180,894.0,1973.0,816.43,426.39,2100000
4000.0,9.0,143,863.0,1973.0,886.7,373.21,2295000
4000.0,11.0,143,983.0,1973.0,911.09,354.58,2295000
4000.0,13.0,143,957.0,1973.0,612.2,594.75,1925000
4040.0,6.0,160,1202.0,1994.0,2286.15,210.15,2560000
4040.0,9.0,111,170.0,1977.0,447.27,277.01,1450000
4040.0,35.0,114,164.0,1977.0,430.43,262.32,1775000
4040.0,19.0,122,164.0,1977.0,477.91,309.21,1875000
4040.0,12.0,117,200.0,1977.0,339.95,212.44,1600000
4040.0,40.0,113,193.0,1977.0,414.98,265.11,1600000
4040.0,60.0,119,176.0,1978.0,395.83,316.58,1950000
4040.0,122.0,119,176.0,1978.0,311.57,434.24,1550000
4040.0,112.0,123,181.0,1978.0,349.33,376.85,1800000
4000.0,2.0,119,448.0,1980.0,1002.34,267.75,2225000
4040.0,5.0,136,1200.0,1997.0,1709.92,802.49,2430000
4000.0,4.0,98,299.0,1982.0,1209.57,143.82,1450000
4000.0,34.0,98,267.0,1982.0,1134.09,251.05,1295000
4000.0,3.0,202,1054.0,1996.0,3785.15,4321.59,2600000
4040.0,18.0,139,647.0,1986.0,518.48,600.9,2295000
4000.0,11.0,127,710.0,1987.0,1302.39,1310.81,2500000
4000.0,51.0,118,691.0,1996.0,1366.16,376.78,2370000
4000.0,47.0,129,612.0,1997.0,1405.63,368.42,2455000
4000.0,21.0,140,588.0,1997.0,1444.79,506.18,2850000
4000.0,8.0,129,865.0,1995.0,1624.3,439.37,2450000
4000.0,4.0,81,361.0,1952.0,3365.1,3790.21,625000
4040.0,27.0,108,141.0,1999.0,630.77,772.48,1675000
4040.0,3.0,129,322.0,2000.0,529.47,360.57,2595000
4040.0,18.0,95,238.0,2001.0,853.47,701.42,1850000
4040.0,6.0,140,200.0,2002.0,676.49,818.92,2285000
4040.0,8.0,140,200.0,2002.0,681.59,814.96,2595000
4000.0,6.0,164,917.0,2005.0,1303.98,177.62,3585000
4000.0,11.0,220,881.0,2003.0,1347.3,229.69,3575000
4040.0,20.0,179,587.0,1934.0,318.65,348.86,3900000
4130.0,2.0,115,748.0,1973.0,161.5,1297.18,1395000
4621.0,6.0,152,1314.0,1985.0,688.68,339.41,2745000
4130.0,4.0,87,0.0,2004.0,420.48,22.16,1395000
4130.0,4.0,91,0.0,2004.0,411.0,9.66,1360000
4130.0,3.0,110,733.0,1968.0,586.81,181.42,1500000
4130.0,14.0,440,3197.0,1877.0,390.21,1213.54,3750000
4130.0,8.0,98,710.0,1930.0,616.83,245.92,600000
4621.0,5.0,137,1511.0,1970.0,753.58,436.34,2700000
4130.0,3.0,169,739.0,1965.0,727.3,417.96,1900000
4130.0,4.0,125,870.0,1964.0,764.6,450.73,1640000
4621.0,10.0,114,747.0,1968.0,695.73,322.53,1680000
4130.0,8.0,149,696.0,1963.0,319.56,1204.63,2210000
4621.0,2.0,210,881.0,1971.0,358.27,315.9,1550000
4621.0,3.0,133,809.0,1971.0,313.25,304.11,1775000
4621.0,21.0,162,728.0,1969.0,180.7,326.34,2345000
4621.0,5.0,296,4593.0,1906.0,3241.64,2862.33,3100000
4130.0,19.0,174,898.0,1973.0,650.46,731.62,1950000
4621.0,3.0,113,3441.0,1959.0,903.46,654.06,1950000
4621.0,3.0,72,600.0,1965.0,860.35,583.35,950000
4130.0,6.0,110,704.0,1966.0,398.51,1272.07,1775000
4621.0,46.0,178,800.0,1972.0,539.55,284.18,2275000
4130.0,4.0,139,1630.0,1928.0,252.2,1022.61,2200000
4622.0,15.0,150,870.0,1877.0,2889.12,2339.73,1607000
4000.0,10.0,93,6465.0,1962.0,2889.65,1156.93,2100000
4130.0,13.0,93,27649.0,1890.0,2589.14,2359.24,1325000
4130.0,11.0,121,720.0,1962.0,159.5,220.67,1625000
4130.0,20.0,174,821.0,1971.0,699.99,757.61,1900000
4621.0,10.0,149,793.0,1875.0,1197.68,1597.9,1695000
4622.0,39.0,137,1595.0,1954.0,1635.18,1757.26,2145000
