haeldning_300m,elevation,mass_balance,haeldning_adaptiv,hastighed_x,retning,hastighed_y,afstand_til_kant_km,areal,gletsjer_dybde
0.1,768.72,636.73,0.01,-0.69,179.95,2.53,0.258,5.19,61.33
0.1,768.7,632.2,0.01,-0.45,177.13,2.2,0.224,5.19,62.0
0.09,767.35,628.59,0.01,-0.45,174.62,2.2,0.198,5.19,59.5
0.08,764.34,624.08,0.01,-0.45,171.06,2.2,0.167,5.19,55.67
0.07,759.9,619.59,0.01,-0.45,167.05,2.2,0.139,5.19,47.0
0.06,753.94,616.01,0.01,-0.45,163.46,2.2,0.118,5.19,24.5
0.06,747.13,613.34,0.01,-0.55,160.56,2.47,0.098,5.19,0.0
0.05,730.85,610.66,0.01,-0.55,157.38,2.47,0.079,5.19,0.0
0.04,701.06,607.11,0.01,-0.55,152.84,2.47,0.059,5.19,0.0
0.03,673.56,603.56,0.01,-0.55,147.92,2.47,0.047,5.19,0.0
0.02,655.7,600.91,0.01,-0.55,144.04,2.47,0.038,5.19,0.0
0.01,635.78,598.26,0.01,-0.55,139.95,2.47,0.029,5.19,0.0
0.0,604.29,594.74,0.01,-0.55,134.3,2.47,0.017,5.19,0.0
-0.0,586.81,592.1,0.01,-0.55,129.96,2.47,0.014,5.19,0.0
-0.01,581.09,590.35,0.01,-0.55,127.05,2.47,0.002,5.19,0.0
-0.04,502.17,551.99,0.01,-0.41,89.73,2.36,0.003,5.19,0.0
0.11,141.82,719.65,0.03,-0.41,197.06,0.99,0.008,1.26,0.0
0.11,144.66,716.13,0.03,-0.41,196.5,0.99,0.035,1.26,0.0
0.11,146.78,712.31,0.03,-0.41,195.89,0.99,0.065,1.26,1.0
0.11,152.31,707.54,0.03,-0.41,195.06,0.99,0.1,1.26,3.67
0.11,163.56,702.78,0.03,-0.41,194.13,0.99,0.128,1.26,15.5
0.11,173.31,698.98,0.03,-0.41,193.32,0.99,0.153,1.26,28.0
0.11,181.31,695.19,0.03,-0.41,192.45,0.99,0.179,1.26,32.5
0.11,187.55,691.4,0.04,-0.17,191.48,0.82,0.206,1.26,40.0
0.11,191.78,688.56,0.04,-0.17,190.71,0.82,0.226,1.26,45.0
0.11,195.3,685.75,0.04,-0.19,189.89,1.03,0.247,1.26,49.5
0.11,199.39,681.98,0.04,-0.22,188.69,1.24,0.274,1.26,54.5
0.11,203.19,678.23,0.04,-0.22,187.39,1.24,0.301,1.26,60.5
0.11,206.72,674.48,0.04,-0.22,185.96,1.24,0.328,1.26,67.5
0.11,209.3,671.69,0.04,-0.22,184.81,1.24,0.349,1.26,68.0
0.11,211.9,668.89,0.04,-0.22,183.57,1.24,0.37,1.26,69.0
0.11,215.27,665.17,0.04,-0.22,181.76,1.24,0.398,1.26,70.0
0.11,218.25,661.46,0.04,-0.22,179.79,1.24,0.426,1.26,70.0
0.11,221.14,657.77,0.04,-0.22,177.61,1.24,0.419,1.26,70.0
0.11,223.09,655.01,0.04,-0.22,175.83,1.24,0.398,1.26,70.0
0.11,224.94,652.25,0.04,-0.22,173.92,1.24,0.377,1.26,69.5
0.11,227.43,648.58,0.04,-0.22,171.15,1.44,0.35,1.26,68.0
0.11,229.82,644.92,0.04,-0.23,168.09,1.65,0.321,1.26,67.0
0.07,737.47,352.87,0.01,1.57,48.43,0.88,0.01,6.456,0.0
0.06,689.93,321.59,0.01,1.57,46.32,0.89,0.012,6.456,0.0
0.06,685.09,311.26,0.01,1.57,45.65,0.89,0.017,6.456,0.0
0.05,660.42,296.94,0.01,1.69,44.76,0.61,0.016,6.456,0.0
0.05,616.13,282.68,0.01,1.81,43.91,0.32,0.012,6.456,0.0
0.04,594.14,274.6,0.01,2.01,43.44,0.37,0.02,6.456,0.0
0.03,515.06,227.49,0.0,2.01,41.52,0.37,0.009,6.456,0.0
0.01,394.77,82.78,-0.01,2.94,39.68,-0.16,0.066,6.456,0.0
0.0,378.3,67.56,-0.01,3.04,39.93,-0.18,0.037,6.456,0.0
0.0,350.37,49.83,-0.01,3.04,40.41,-0.18,0.058,6.456,0.0
-0.0,322.89,32.1,-0.01,3.04,41.0,-0.18,0.102,6.456,0.0
-0.01,291.38,14.37,-0.01,3.04,41.81,-0.18,0.15,6.456,0.0
-0.02,263.78,-3.36,-0.01,3.04,42.74,-0.18,0.173,6.456,0.0
-0.02,242.56,-21.07,-0.01,3.48,43.92,-0.38,0.175,6.456,0.0
-0.03,225.12,-38.8,-0.01,3.48,45.24,-0.38,0.188,6.456,0.0
-0.04,209.55,-56.51,-0.01,3.5,46.82,-0.46,0.217,6.456,0.0
-0.05,200.82,-74.23,-0.01,3.54,48.57,-0.63,0.251,6.456,0.0
-0.05,200.98,-91.95,-0.02,3.58,50.59,-0.67,0.292,6.456,0.0
-0.06,202.03,-109.67,-0.02,3.79,52.75,-0.88,0.335,6.456,0.0
-0.06,199.35,-112.69,-0.02,3.79,55.49,-0.88,0.299,6.456,0.0
-0.06,188.22,-113.9,-0.02,3.79,60.75,-0.88,0.224,6.456,0.0
-0.06,172.36,-114.04,-0.02,3.8,66.47,-1.08,0.159,6.456,0.0
-0.06,149.75,-112.96,-0.02,3.8,72.37,-1.26,0.098,6.456,0.0
-0.06,137.28,-112.06,-0.02,3.8,78.16,-1.34,0.026,6.456,0.0
0.02,349.77,-254.65,0.02,1.54,128.76,-0.72,0.027,1.731,0.0
0.01,351.86,-213.62,0.02,1.54,125.16,-0.72,0.026,1.731,0.0
0.01,355.14,-176.2,0.02,1.54,121.79,-0.72,0.081,1.731,0.0
0.01,345.25,-145.47,0.01,1.53,118.95,-0.45,0.142,1.731,0.0
0.01,339.11,-129.98,0.01,1.52,117.46,-0.17,0.169,1.731,0.0
0.01,335.2,-120.62,0.01,1.46,116.05,-0.27,0.184,1.731,0.0
0.0,331.76,-111.31,0.01,1.41,114.69,-0.37,0.175,1.731,0.0
0.0,324.35,-102.01,0.01,1.41,113.4,-0.37,0.161,1.731,0.0
-0.0,314.21,-92.78,0.01,1.41,112.15,-0.37,0.15,1.731,0.0
-0.01,301.1,-83.58,0.01,1.41,110.97,-0.37,0.15,1.731,0.0
-0.01,287.25,-74.41,0.0,1.41,109.84,-0.37,0.158,1.731,0.0
-0.01,277.18,-65.33,0.0,1.29,108.76,-0.17,0.172,1.731,0.0
-0.02,272.06,-56.27,0.0,1.24,107.73,-0.1,0.186,1.731,0.0
-0.02,271.23,-47.26,0.0,1.24,106.75,-0.1,0.207,1.731,0.0
-0.02,271.55,-38.45,-0.0,1.24,105.83,-0.1,0.223,1.731,0.0
-0.03,272.75,-30.37,-0.0,1.24,104.96,-0.1,0.228,1.731,0.0
-0.03,272.83,-22.34,-0.0,1.24,104.14,-0.1,0.237,1.731,0.0
-0.04,270.5,-14.52,-0.0,1.24,103.36,-0.1,0.251,1.731,0.0
-0.04,267.0,-6.75,-0.01,1.24,102.62,-0.1,0.265,1.731,0.0
-0.04,263.47,0.8,-0.01,0.97,101.93,-0.47,0.258,1.731,0.0
-0.05,259.57,8.29,-0.01,0.9,101.27,-0.48,0.24,1.731,0.0
-0.05,255.34,15.6,-0.01,0.9,100.65,-0.48,0.227,1.731,0.0
-0.05,243.39,28.47,-0.01,0.9,99.63,-0.48,0.203,1.731,0.0
-0.06,229.04,42.26,-0.01,0.9,98.63,-0.48,0.176,1.731,0.0
-0.07,214.9,55.53,-0.01,0.64,97.77,-0.66,0.15,1.731,0.0
-0.07,193.78,68.29,-0.01,0.57,97.01,-0.7,0.118,1.731,0.0
-0.08,168.31,80.55,-0.02,0.58,96.33,-0.79,0.072,1.731,0.0
-0.08,148.62,92.29,-0.02,0.61,95.73,-1.17,0.029,1.731,0.0
0.01,109.54,295.56,0.01,0.39,290.01,-1.39,0.005,0.316,0.0
0.01,123.68,314.75,0.01,0.66,299.21,-1.14,0.011,0.316,0.0
-0.02,429.62,112.36,-0.01,0.81,354.27,-0.4,0.122,3.324,0.0
-0.02,426.15,109.13,-0.01,0.81,354.07,-0.4,0.108,3.324,0.0
-0.03,422.79,106.09,-0.01,0.81,353.89,-0.4,0.095,3.324,0.0
-0.03,419.52,103.22,-0.01,0.81,353.7,-0.4,0.082,3.324,0.0
-0.03,416.63,100.49,-0.01,0.81,353.51,-0.4,0.068,3.324,0.0
-0.03,413.75,97.95,-0.01,0.81,353.33,-0.4,0.053,3.324,0.0
-0.03,411.68,95.57,-0.01,0.81,353.15,-0.4,0.039,3.324,0.0
-0.03,409.5,93.34,-0.01,0.81,352.99,-0.4,0.026,3.324,0.0
-0.03,407.55,91.29,-0.01,0.81,352.82,-0.4,0.017,3.324,0.0
0.02,416.35,459.25,0.03,0.74,233.38,0.31,0.013,1.188,0.0
0.02,418.72,455.12,0.03,0.74,234.48,0.31,0.008,1.188,0.0
0.02,419.87,450.98,0.04,0.74,235.68,0.31,0.017,1.188,0.0
0.03,422.93,446.79,0.04,0.74,237.1,0.31,0.013,1.188,0.0
0.03,432.2,438.42,0.04,0.74,240.73,0.31,0.008,1.188,0.0
0.03,438.78,434.18,0.04,0.74,243.02,0.31,0.009,1.188,0.0
0.03,444.74,429.95,0.04,0.74,245.66,0.31,0.017,1.188,0.0
0.01,461.61,-124.62,0.01,6.11,134.63,4.85,0.613,8.624,233.0
0.01,463.09,-105.65,0.01,6.11,133.7,4.85,0.648,8.624,230.33
0.02,458.54,-160.88,0.01,6.11,136.13,4.85,0.55,8.624,231.0
0.01,460.42,-140.31,0.01,6.11,135.2,4.85,0.586,8.624,223.5
0.01,462.08,-119.56,0.01,6.11,134.14,4.85,0.623,8.624,215.5
0.02,454.83,-193.74,0.01,6.11,137.37,4.85,0.494,8.624,223.5
0.02,457.44,-173.54,0.01,6.11,136.46,4.85,0.528,8.624,203.67
0.02,459.64,-151.51,0.01,6.11,135.45,4.85,0.567,8.624,194.5
0.03,449.0,-230.58,0.01,5.4,138.65,3.32,0.434,8.624,212.0
0.02,452.97,-208.08,0.01,6.11,137.71,4.85,0.471,8.624,183.67
0.02,456.05,-187.78,0.01,6.11,136.83,4.85,0.504,8.624,166.0
0.03,442.28,-264.01,0.01,5.4,139.71,3.32,0.383,8.624,201.0
0.03,447.81,-240.18,0.01,5.39,138.74,3.64,0.419,8.624,152.2
0.03,451.5,-220.32,0.01,6.11,137.95,4.85,0.45,8.624,130.0
0.04,433.56,-301.46,0.01,4.93,140.79,3.37,0.332,8.624,187.2
0.04,440.71,-275.53,0.01,4.88,139.79,3.37,0.365,8.624,114.33
0.03,445.09,-257.28,0.01,4.62,139.12,3.4,0.391,8.624,93.5
0.06,418.08,-359.62,0.01,4.62,142.16,3.4,0.272,8.624,163.0
0.05,423.95,-335.41,0.01,4.62,141.69,3.4,0.291,8.624,172.0
0.04,434.74,-307.13,0.01,4.62,140.54,3.4,0.318,8.624,46.5
0.04,438.31,-290.43,0.01,4.62,140.09,3.4,0.341,8.624,58.0
0.07,404.93,-425.37,0.01,3.86,143.05,1.94,0.245,8.624,144.0
0.06,411.8,-392.51,0.01,4.05,142.61,2.3,0.257,8.624,154.0
0.05,425.68,-340.74,0.01,4.62,141.41,3.4,0.274,8.624,35.0
0.05,430.36,-323.9,0.01,4.62,140.98,3.4,0.295,8.624,39.5
0.07,391.0,-484.52,0.01,3.86,143.79,1.94,0.229,8.624,125.0
0.07,399.03,-451.67,0.01,3.86,143.38,1.94,0.238,8.624,136.0
0.06,414.55,-392.76,0.01,4.12,142.31,2.43,0.235,8.624,31.67
0.06,420.87,-358.78,0.01,4.62,141.82,3.4,0.255,8.624,34.0
0.07,373.95,-549.99,0.0,3.86,144.55,1.94,0.211,8.624,109.5
0.07,382.74,-517.27,0.0,3.86,144.17,1.94,0.22,8.624,117.0
0.07,402.04,-449.88,0.01,3.86,143.05,1.94,0.211,8.624,31.0
0.07,408.64,-421.35,0.01,3.86,142.69,1.94,0.221,8.624,31.0
0.06,351.8,-615.34,0.0,3.45,145.25,1.32,0.192,8.624,94.5
0.07,366.17,-576.13,0.0,3.86,144.83,1.94,0.203,8.624,103.5
0.07,386.21,-506.81,0.01,3.86,143.74,1.94,0.193,8.624,32.67
0.07,394.71,-478.38,0.01,3.86,143.4,1.94,0.202,8.624,31.0
0.05,323.1,-680.52,0.0,3.04,145.91,0.69,0.174,8.624,62.25
0.06,339.52,-647.9,0.0,3.04,145.58,0.69,0.184,8.624,83.0
0.07,362.98,-570.71,0.0,3.86,144.47,1.94,0.173,8.624,28.0
0.07,373.98,-542.3,0.0,3.86,144.15,1.94,0.182,8.624,31.0
0.03,280.34,-739.03,0.0,3.04,146.46,0.69,0.158,8.624,26.0
0.06,339.99,-627.27,0.0,3.45,145.07,1.32,0.155,8.624,22.5
0.07,351.58,-598.99,0.0,3.86,144.77,1.94,0.164,8.624,28.0
-0.0,184.39,-829.86,-0.0,3.04,147.26,0.69,0.126,8.624,0.0
0.01,217.94,-797.44,0.0,3.04,146.98,0.69,0.139,8.624,0.0
0.05,304.0,-690.7,0.0,3.04,145.7,0.69,0.135,8.624,0.33
0.06,326.7,-655.49,0.0,3.04,145.36,0.69,0.146,8.624,14.0
-0.03,129.45,-894.48,-0.0,2.2,147.79,-0.31,0.108,8.624,0.0
-0.01,158.64,-855.7,-0.0,2.48,147.48,0.03,0.122,8.624,0.0
0.03,264.35,-746.93,0.0,3.04,146.23,0.69,0.117,8.624,0.0
0.04,285.35,-718.81,0.0,3.04,145.97,0.69,0.126,8.624,0.0
-0.06,80.72,-958.97,-0.0,2.2,148.3,-0.31,0.05,8.624,0.0
-0.04,107.53,-926.74,-0.0,2.2,148.05,-0.31,0.078,8.624,0.0
0.01,210.21,-803.01,0.0,3.04,146.73,0.69,0.1,8.624,0.0
0.02,241.02,-775.0,0.0,3.04,146.49,0.69,0.108,8.624,0.0
-0.07,61.27,-984.7,-0.0,2.2,148.49,-0.31,0.036,8.624,0.0
-0.02,127.1,-872.86,-0.0,2.48,147.32,0.03,0.078,8.624,0.0
-0.01,167.64,-837.95,-0.0,3.04,147.03,0.69,0.089,8.624,0.0
-0.04,88.38,-928.57,-0.0,2.2,147.77,-0.31,0.063,8.624,0.0
-0.03,103.87,-900.69,-0.0,2.2,147.55,-0.31,0.07,8.624,0.0
-0.06,55.54,-984.09,-0.0,2.2,148.2,-0.31,0.026,8.624,16.0
-0.05,72.59,-956.35,-0.0,2.2,147.98,-0.31,0.051,8.624,0.0
0.05,652.35,36.62,0.0,0.77,19.89,2.17,0.105,12.564,40.0
0.06,628.09,13.32,0.0,0.77,18.76,2.17,0.039,12.564,28.88
0.03,697.71,83.83,0.01,0.95,22.19,2.71,0.221,12.564,81.5
0.04,678.56,60.15,0.01,0.88,21.03,2.51,0.157,12.564,60.62
0.02,710.08,132.24,0.01,1.19,24.64,3.21,0.381,12.564,89.5
0.02,703.14,110.22,0.01,0.95,23.51,2.71,0.308,12.564,90.43
0.06,610.61,-17.77,0.0,0.77,19.46,2.17,0.076,12.564,12.17
0.02,753.98,179.41,0.01,1.19,27.23,3.21,0.536,12.564,66.33
0.02,726.38,154.39,0.01,1.19,25.8,3.21,0.454,12.564,79.71
0.04,651.59,24.18,0.0,0.87,21.72,2.49,0.247,12.564,51.92
0.04,809.23,190.9,0.01,1.47,29.93,3.67,0.516,12.564,29.2
0.03,783.14,188.12,0.01,1.47,28.61,3.67,0.538,12.564,35.5
0.02,684.88,86.01,0.01,1.19,25.13,3.21,0.444,12.564,86.0
0.03,669.86,61.85,0.01,0.97,23.85,2.75,0.369,12.564,81.67
0.05,846.88,197.65,0.01,1.81,33.04,4.06,0.405,12.564,28.0
0.05,830.96,194.04,0.01,1.52,31.44,3.72,0.47,12.564,28.0
0.03,731.16,139.8,0.01,1.08,27.82,3.6,0.454,12.564,63.75
0.02,705.03,110.52,0.01,1.15,26.36,3.36,0.483,12.564,77.73
0.06,867.01,206.4,0.01,1.73,36.55,4.43,0.314,12.564,28.0
0.06,858.45,201.79,0.01,1.81,34.74,4.06,0.352,12.564,28.0
0.04,781.9,153.56,0.01,1.34,30.67,4.02,0.406,12.564,68.0
0.03,756.67,147.87,0.01,1.31,29.16,3.97,0.428,12.564,59.78
0.06,876.99,216.72,0.01,2.02,40.37,4.66,0.266,12.564,28.0
0.06,874.37,211.55,0.01,2.02,38.48,4.66,0.286,12.564,28.0
0.05,815.6,166.18,0.01,1.66,33.84,4.38,0.305,12.564,39.83
0.04,800.28,159.4,0.01,1.46,32.15,4.15,0.377,12.564,56.88
0.06,877.03,229.06,0.01,2.43,44.76,4.87,0.185,12.564,28.0
0.06,877.35,222.39,0.01,2.14,42.4,4.72,0.246,12.564,28.0
0.06,845.78,180.87,0.01,1.86,37.46,4.54,0.212,12.564,22.44
0.05,828.76,172.44,0.01,1.66,35.38,4.38,0.252,12.564,28.0
0.06,886.22,241.19,0.01,2.54,49.83,4.91,0.074,12.564,28.0
0.06,880.17,236.32,0.01,2.43,47.32,4.87,0.126,12.564,28.0
0.06,856.9,197.58,0.01,2.06,41.64,4.68,0.181,12.564,17.0
0.06,853.79,188.64,0.01,2.02,39.38,4.66,0.188,12.564,18.5
0.05,887.97,238.48,0.01,2.88,51.52,5.01,0.027,12.564,28.0
0.06,868.62,216.3,0.01,2.43,46.55,4.87,0.079,12.564,14.36
0.06,861.6,206.29,0.01,2.43,43.88,4.87,0.149,12.564,15.67
0.03,854.2,220.99,0.01,3.36,62.34,5.06,0.017,12.564,31.0
0.03,858.33,223.73,0.01,3.36,60.52,5.06,0.013,12.564,28.0
0.05,874.35,225.77,0.01,2.61,50.27,4.93,0.021,12.564,16.6
0.05,873.62,225.19,0.01,2.43,48.97,4.87,0.031,12.564,15.0
0.01,816.67,209.4,0.01,3.86,70.47,5.04,0.019,12.564,28.0
-0.01,791.11,199.56,0.01,3.54,77.87,5.18,0.161,12.564,39.0
0.0,800.02,202.96,0.01,3.63,73.13,5.13,0.065,12.564,24.38
-0.01,787.91,188.77,0.01,4.01,86.26,5.05,0.329,12.564,118.0
-0.01,787.06,192.36,0.01,3.66,81.39,5.15,0.231,12.564,68.0
-0.0,789.78,194.76,0.01,3.54,75.23,5.18,0.106,12.564,20.12
-0.0,791.1,166.25,0.01,4.01,94.91,5.05,0.508,12.564,172.0
-0.01,788.79,181.48,0.01,4.01,90.0,5.05,0.406,12.564,140.45
-0.01,785.49,185.42,0.01,3.94,84.1,5.07,0.286,12.564,85.0
-0.0,791.0,125.95,0.01,4.49,98.66,4.86,0.588,12.564,189.19
-0.0,789.94,173.25,0.01,4.01,93.67,5.05,0.48,12.564,164.75
0.0,787.69,36.91,0.01,4.71,106.44,4.75,0.766,12.564,211.04
0.0,790.06,89.49,0.01,4.49,102.05,4.86,0.66,12.564,202.5
0.01,782.13,-51.1,0.01,4.95,113.03,4.62,0.748,12.564,225.17
0.11,884.85,506.99,0.04,-2.02,37.74,5.1,0.098,5.873,43.0
0.09,873.53,510.64,0.04,-2.02,35.63,5.1,0.043,5.873,42.86
0.12,885.74,500.13,0.04,-1.93,44.43,4.49,0.209,5.873,43.33
0.11,887.91,503.89,0.04,-2.02,40.29,5.1,0.147,5.873,43.5
0.11,864.8,494.03,0.04,-1.93,57.44,4.49,0.327,5.873,69.75
0.12,876.78,497.13,0.04,-1.93,49.59,4.49,0.264,5.873,48.4
0.09,860.59,489.42,0.04,-1.87,78.9,4.12,0.428,5.873,71.5
0.1,859.97,491.88,0.04,-1.93,65.46,4.49,0.375,5.873,74.0
0.07,857.98,485.9,0.04,-1.77,106.54,3.94,0.447,5.873,64.88
0.08,861.04,487.7,0.04,-1.81,90.79,3.76,0.439,5.873,69.0
0.06,829.66,482.62,0.05,-1.54,137.22,3.35,0.504,5.873,59.5
0.06,843.64,483.58,0.05,-1.73,128.12,4.12,0.477,5.873,61.14
0.05,802.78,481.82,0.05,-1.54,146.98,3.35,0.547,5.873,56.5
0.05,816.24,482.15,0.05,-1.54,142.17,3.35,0.53,5.873,58.4
0.14,911.33,378.17,0.05,-2.29,43.62,5.21,0.256,5.873,62.0
0.05,796.38,469.61,0.04,-1.46,152.46,3.03,0.434,5.873,55.4
0.05,797.12,481.82,0.04,-1.54,150.03,3.35,0.496,5.873,56.0
0.14,915.42,372.91,0.05,-2.21,50.62,4.96,0.31,5.873,60.71
0.05,795.7,414.13,0.04,-1.33,155.09,2.56,0.323,5.873,53.43
0.05,798.26,445.71,0.04,-1.33,153.88,2.56,0.385,5.873,55.0
0.14,914.37,368.4,0.05,-2.21,61.17,4.96,0.278,5.873,65.17
0.06,760.02,328.17,0.04,-1.09,156.61,1.83,0.157,5.873,37.0
0.06,777.64,360.68,0.04,-1.3,156.27,2.47,0.219,5.873,43.5
0.13,914.99,364.95,0.05,-2.11,76.28,4.59,0.26,5.873,75.83
0.13,914.72,366.44,0.05,-2.21,68.17,4.96,0.263,5.873,73.0
0.07,732.34,269.41,0.04,-1.09,156.61,1.83,0.05,5.873,22.33
0.06,747.11,302.58,0.04,-1.09,156.67,1.83,0.11,5.873,30.33
0.12,913.56,362.95,0.05,-2.06,93.29,4.4,0.283,5.873,76.0
0.12,914.98,363.75,0.05,-2.06,84.78,4.4,0.266,5.873,76.0
0.07,718.22,250.77,0.04,-1.09,156.51,1.83,0.016,5.873,18.0
0.11,909.77,362.31,0.06,-2.06,107.68,4.4,0.333,5.873,76.0
0.12,911.92,362.45,0.05,-2.06,101.46,4.4,0.307,5.873,76.0
0.11,902.19,362.84,0.06,-1.9,119.42,3.75,0.407,5.873,73.0
0.11,905.52,362.42,0.06,-1.9,114.15,3.75,0.368,5.873,72.5
0.08,672.65,74.05,0.04,-0.83,153.95,1.19,0.011,5.873,0.0
0.11,895.85,364.37,0.06,-1.59,126.86,3.83,0.443,5.873,54.5
0.11,900.24,363.41,0.06,-1.9,123.3,3.75,0.442,5.873,69.0
0.07,615.42,-5.15,0.04,-0.55,152.28,0.64,0.032,5.873,0.0
0.07,643.65,26.71,0.04,-0.55,152.97,0.64,0.017,5.873,0.0
0.1,876.72,341.92,0.06,-1.47,131.81,3.4,0.352,5.873,36.6
0.1,887.99,365.56,0.06,-1.53,129.86,3.84,0.397,5.873,45.0
0.07,592.22,-33.39,0.03,-0.55,151.63,0.64,0.019,5.873,0.0
0.1,847.22,278.67,0.05,-1.43,135.17,3.1,0.248,5.873,28.6
0.1,862.47,310.5,0.05,-1.43,133.73,3.1,0.3,5.873,29.5
0.1,817.77,218.72,0.05,-1.43,137.08,3.1,0.154,5.873,28.0
0.1,830.48,246.57,0.05,-1.43,136.34,3.1,0.197,5.873,27.5
0.09,791.97,152.83,0.05,-1.36,138.25,2.39,0.064,5.873,0.0
0.09,803.94,185.95,0.05,-1.38,137.77,2.63,0.105,5.873,1.67
0.09,774.17,90.47,0.05,-1.36,138.76,2.39,0.022,5.873,0.0
0.09,779.28,119.37,0.05,-1.36,138.59,2.39,0.041,5.873,0.0
0.02,1053.24,-46.68,0.0,-5.23,306.03,4.95,0.209,42.34,111.0
0.0,1521.34,1604.56,0.0,2.38,318.13,1.28,1.994,42.34,149.96
0.0,1508.36,1577.2,0.0,3.61,323.02,1.2,2.152,42.34,130.0
0.01,1546.27,1656.86,0.0,1.91,315.78,0.34,1.688,42.34,174.3
0.0,1532.84,1628.82,0.0,2.27,317.7,1.0,1.853,42.34,166.6
0.01,1574.12,1701.02,0.0,2.24,316.32,-0.79,1.362,42.34,156.66
0.01,1559.93,1682.83,0.0,2.71,318.62,0.01,1.526,42.34,166.22
0.03,1600.17,1734.43,0.0,2.45,316.53,-1.76,1.037,42.34,119.28
0.02,1588.14,1717.05,0.0,3.12,319.98,-1.23,1.196,42.34,143.75
-0.01,6.31,54.19,-0.02,-0.51,211.2,1.72,0.013,0.358,0.0
0.0,15.3,52.33,-0.01,-0.42,216.34,1.1,0.029,0.358,0.0
0.01,24.11,50.84,-0.0,-0.42,219.92,1.1,0.04,0.358,0.0
0.02,40.16,48.59,0.01,-0.42,224.66,1.1,0.047,0.358,0.0
0.03,59.18,45.94,0.03,-0.42,229.37,1.1,0.047,0.358,0.0
0.05,69.57,47.31,0.05,-1.78,227.66,1.66,0.015,0.358,0.0
0.05,74.81,45.99,0.05,-1.78,229.17,1.66,0.026,0.358,0.0
0.04,72.92,43.66,0.04,-0.42,232.98,1.1,0.018,0.358,0.0
0.05,80.88,42.13,0.04,-0.42,235.2,1.1,0.031,0.358,0.0
0.06,80.07,44.18,0.05,-1.78,231.2,1.66,0.048,0.358,0.0
0.06,84.7,42.33,0.06,-0.6,233.33,0.73,0.074,0.358,0.0
0.05,89.53,40.21,0.05,-0.54,237.87,0.86,0.056,0.358,0.0
0.07,88.14,40.92,0.06,-0.78,235.0,0.37,0.084,0.358,0.0
0.07,91.97,39.48,0.06,-0.78,236.82,0.37,0.07,0.358,0.0
0.07,95.87,38.01,0.07,-0.78,238.79,0.37,0.059,0.358,0.0
0.06,95.43,38.66,0.06,-0.78,239.93,0.37,0.044,0.358,0.0
0.06,100.16,37.11,0.06,-0.78,242.03,0.37,0.029,0.358,0.0
0.07,98.35,37.02,0.07,-0.78,240.19,0.37,0.056,0.358,0.0
0.07,102.22,35.51,0.07,-0.78,242.47,0.37,0.059,0.358,0.0
0.07,106.11,34.58,0.07,-0.78,245.14,0.37,0.048,0.358,0.0
0.07,109.64,33.21,0.07,-0.78,247.29,0.37,0.052,0.358,0.0
0.07,109.35,32.94,0.07,-0.78,246.83,0.37,0.052,0.358,0.0
0.08,114.42,31.28,0.07,-0.78,249.93,0.37,0.041,0.358,0.0
0.08,119.35,29.76,0.07,-0.78,253.25,0.37,0.035,0.358,0.0
0.08,120.43,28.72,0.08,-0.78,253.11,0.37,0.057,0.358,0.0
0.08,122.69,28.0,0.08,-0.78,255.18,0.37,0.05,0.358,0.0
0.08,126.25,26.86,0.08,-0.78,259.59,0.37,0.038,0.358,0.0
0.08,130.31,25.1,0.08,-0.78,263.88,0.37,0.029,0.358,0.0
0.08,128.53,25.64,0.08,-1.03,256.87,0.41,0.065,0.358,0.0
0.08,133.08,23.92,0.08,-0.78,266.89,0.37,0.032,0.358,0.0
0.08,137.6,22.14,0.08,-1.15,271.67,0.43,0.039,0.358,0.0
0.08,142.68,20.35,0.08,-1.52,276.58,0.5,0.042,0.358,0.0
0.09,146.78,21.67,0.09,-1.53,261.41,0.5,0.099,0.358,0.0
0.08,147.4,18.55,0.08,-1.52,281.61,0.5,0.049,0.358,0.0
0.08,155.29,16.14,0.08,-1.52,288.19,0.5,0.048,0.358,0.0
0.09,157.19,18.95,0.09,-1.53,264.15,0.5,0.118,0.358,0.0
0.09,161.35,17.13,0.09,-1.53,265.84,0.5,0.122,0.358,0.0
0.08,163.53,13.7,0.08,-1.52,294.54,0.5,0.037,0.358,0.0
0.08,172.42,11.25,0.08,-1.52,300.26,0.5,0.045,0.358,0.0
0.1,166.41,14.87,0.09,-1.53,267.61,0.5,0.116,0.358,0.0
0.08,182.85,8.78,0.08,-1.52,305.58,0.5,0.029,0.358,0.0
0.08,191.38,6.92,0.08,-1.52,308.98,0.5,0.009,0.358,0.0
0.1,172.26,12.59,0.09,-1.53,269.1,0.5,0.112,0.358,0.0
0.1,175.81,11.23,0.1,-1.53,269.87,0.5,0.106,0.358,0.0
0.1,181.08,8.5,0.1,-2.39,271.04,1.18,0.072,0.358,0.0
0.11,178.62,4.83,0.1,-2.68,271.87,1.4,0.033,0.358,0.0
0.11,177.07,2.09,0.11,-2.68,271.43,1.4,0.031,0.358,0.0
0.11,177.08,0.71,0.11,-2.68,270.93,1.4,0.018,0.358,0.0
0.11,175.71,-1.58,0.11,-2.68,270.22,1.4,0.031,0.358,0.0
-0.0,59.86,-3993.79,-0.0,-0.44,202.41,1.94,0.012,0.349,0.0
-0.0,54.07,-3991.88,-0.0,-0.44,201.9,1.94,0.009,0.349,0.0
