MI_OBJ_OIS_SUM_OF_TAXATION_VALUES,MI_OBJ_OIS_SIZE_OF_BUSINESS_AREA,MI_OBJ_OIS_MOTHER_ID,MI_OBJ_OIS_TAXATION_VALUE,MI_OBJ_OIS_CONSTRUCTION_YEAR,MI_OBJ_OIS_SIZE_OF_BUSINESS_AREA_BUILDING,MI_OBJ_OIS_SIZE_OF_BASEMENT,MI_OBJ_OIS_SIZE_OF_HOUSE,C20_6MONTH%,MI_OBJ_OIS_TAXATION_VALUE_PLOT,KOEBESUM_BELOEB
2250000,0,0,2230605.71,1905,0,0,195,21.54,704673.13,2925000
770000,0,0,770000,1967,0,0,64,25.74,303900,675000
720000,0,0,720000,1973,0,0,49,29.99,313600,625000
2500000,0,0,2500000,2010,0,0,56,32.36,698100,1945000
970000,0,0,948705.24,1972,0,0,88,17.41,295663.5,925000
1200000,0,0,1200000,1973,0,19,90,42.66,302400,1320000
2350000,0,0,2350000,2005,0,117,117,28.31,315200,2650000
750000,0,0,750000,1963,0,0,70,28.3,303000,1025000
500000,0,0,500000,1961,0,0,20,30.61,302300,330000
700000,0,0,684632.65,1961,0,0,49,13.63,295663.5,880000
1450000,0,0,1450000,1968,0,0,160,38.13,540500,1150000
1800000,0,0,1733408.55,1962,0,0,170,4.98,571639.62,2595000
2050000,0,0,2085143.51,1913,0,0,150,29,366781.83,2250000
3450000,0,0,3420262.09,1995,89,0,180,11.81,364431.4,4200000
1000000,0,0,963004.75,1971,0,0,115,3.63,372586.54,975000
3250000,0,0,3151783.07,1880,0,0,315,3.61,535803.12,3300000
1250000,0,0,1250000,1968,0,0,158,31.89,373400,1450000
1450000,0,0,1416004.95,1966,0,0,207,3.34,379977.6,991000
880000,0,0,880000,1965,0,0,98,44.71,389100,800000
1400000,0,0,1443264.9,1920,0,0,135,20.05,681839.58,1550000
1100000,0,0,1090518.35,1976,0,0,123,10.73,400517.65,995000
1450000,125,0,1494810.08,1981,125,124,115,11.8,241849.96,950000
1550000,0,0,1571123.29,1976,0,0,130,6.99,649735.5,1860000
750000,0,0,750000,1983,0,0,54,29.66,302700,840000
1050000,0,0,1050000,1987,0,0,84,38.13,300900,950000
1950000,0,0,1950000,1996,0,0,164,31.89,388600,2325000
1700000,0,0,1685346.53,1988,0,0,153,18.13,413108.18,1650000
1400000,0,0,1424000.45,1990,0,0,121,31.35,342166.96,950000
970000,0,4279,950045.71,1981,0,0,122,11.16,231634.86,800000
900000,0,4128,892242.28,1984,0,0,108,18.25,130862.2,875000
1100000,0,0,1074210.65,1967,0,31,93,2.75,399899.33,1375000
1600000,0,0,1562488.22,1987,0,0,137,9.51,413473.44,1395000
1450000,0,0,1736091.03,1990,0,0,100,19.8,474012.72,1461000
1050000,0,0,1064309.32,1990,0,0,66,0.14,353857.51,1350000
1600000,0,0,1600000,2002,0,0,105,28.23,471500,1825000
1050000,0,0,1050000,2001,0,0,90,28.31,296100,1245000
1300000,0,1166,1320250.18,1917,0,0,163,2.17,583550.58,1980000
1250000,0,4944,1269471.32,2005,0,0,80,-2.13,285986.5,700000
1150000,0,4786,1150000,2007,0,0,92,29.06,119000,1495000
570000,0,0,570000,1900,0,0,96,38.13,246400,745000
480000,0,0,480000,1955,0,4,28,26.22,327500,200000
640000,0,0,616323.04,1880,0,0,98,-2.13,232950.85,975000
1200000,0,0,1189656.38,1966,0,0,110,17.82,572918.68,1075000
1050000,0,0,1025382.89,1800,0,0,128,8.61,226463.14,1155000
900000,0,0,872801.47,1980,0,0,106,5.58,327591.48,1265000
1000000,0,0,1000000,1973,0,0,130,30.29,424700,895000
800000,0,0,800000,1900,0,0,131,28.31,372900,875000
3850000,2048,0,2450000,1929,2048,150,0,31.89,593700,200000
1400000,0,0,1400000,1940,0,117,117,29.59,359900,3200000
1050000,0,0,1050000,1830,0,0,125,29.99,425400,1052500
1300000,0,0,1317716.31,1972,0,0,195,3.13,344734.86,1175000
1050000,0,0,1050000,1972,0,0,129,36.33,489700,755000
530000,0,0,525431.57,1877,0,0,54,18.7,279668.39,295000
3400000,58,0,3297249.99,1880,1735,0,226,5.81,498466.62,3300000
1550000,0,0,1492657.36,1933,0,35,165,3.63,392328.14,400000
970000,0,0,970000,1926,0,0,134,30.11,276000,1125000
970000,0,0,947258.48,1936,0,0,202,3.09,374704.21,2900000
390000,0,0,378213.97,1827,0,0,48,5.36,191240.5,25000
970000,0,0,970000,1917,0,4,117,28.22,348900,825000
750000,0,0,750000,1890,0,0,115,35.79,253700,475000
1300000,0,0,1300000,1890,0,0,163,45.97,632800,1360000
4400000,0,0,4364668.21,1865,758,0,176,0.49,1044842.05,5000000
1600000,0,0,1551647.05,1911,0,4,150,6.23,201326.2,1050000
680000,0,0,674138.61,1914,0,0,80,19.8,289879.6,500000
1350000,0,0,1350000,1971,0,55,236,35.56,377900,1470000
930000,0,0,901894.85,1846,0,0,97,6.14,421078.22,735000
6300000,0,0,6489836.88,1924,0,0,217,9.87,1695289.61,7500000
780000,0,0,773276.65,1904,0,0,84,13.63,336276.2,400000
730000,0,0,730000,1967,0,0,94,35.62,256700,780000
870000,0,0,881856.3,1966,0,0,101,5.39,307636.08,900000
790000,0,0,790000,1969,0,0,85,42.66,260300,895000
860000,0,0,852587.07,1974,0,0,111,18.77,348271.9,1070000
5350000,0,0,5350000,1922,570,0,180,28.3,749500,5550000
860000,0,0,834010.29,1925,0,4,126,5.33,342235.15,650000
970000,0,0,934114.61,1969,0,0,157,2.36,255485.16,885000
890000,0,0,890000,1827,0,0,107,28.64,323200,1025000
1950000,0,0,1891069.84,1922,140,0,96,3.89,357557.67,1300000
920000,0,0,920000,1880,0,0,127,38.13,137600,480000
2400000,0,0,2400000,1908,0,0,162,26.45,683300,2395000
1450000,0,0,1450000,2001,0,0,121,28.53,353800,1175000
2400000,0,0,2343732.33,1926,389,1,122,7.11,472457.38,595000
2750000,0,0,2750000,1995,0,0,241,29.66,697200,3795000
2000000,0,0,2000000,1850,449,0,106,30.71,374700,180000
2150000,0,0,2131467.68,2009,0,0,224,20.26,664125.67,3014500
700000,0,0,703199.25,1965,0,0,76,8.23,267416.63,710000
880000,0,0,847444.18,1961,0,0,132,4.98,334836.75,1350000
930000,0,0,930000,1890,0,0,92,39.32,404200,835000
760000,0,0,760000,1875,0,0,125,28.31,235900,500000
1400000,0,0,1387932.44,1930,0,0,142,15.98,433431.47,1600000
740000,0,0,750084.67,1900,0,0,104,0.14,208401.9,425000
920000,0,0,892197.05,1913,0,0,115,6.35,249330.29,775000
1050000,0,0,1050000,1973,0,0,145,35.56,364000,1275000
1150000,0,0,1140087.36,1974,0,0,196,9.72,408845.24,1525000
1300000,0,0,1260713.23,1979,0,0,184,5.49,374819.74,1395000
880000,0,0,853405.88,1920,0,0,95,5.81,360079.09,250000
780000,0,0,780000,1986,0,0,70,28.64,279700,1115000
1100000,0,0,1100000,1987,0,0,123,25.13,377500,1495000
860000,0,0,839837.42,1986,0,0,65,3.33,305173.48,750000
820000,0,0,831174.9,1982,0,0,99,6.99,222187.24,830000
660000,0,0,640054.41,1983,0,0,101,6.68,212866.58,795000
830000,0,0,830000,1983,0,0,83,38.13,299300,500000
570000,0,6932,565086.78,1970,0,0,56,15.98,74452.66,510000
660000,0,9762,654311.01,1990,0,0,56,21.54,94478.54,202154
690000,0,0,690000,1870,0,0,102,36.29,64200,645000
1800000,0,0,1800000,2002,0,0,142,32.36,388400,1695000
1600000,0,0,1586208.5,2003,0,0,126,18.7,352336.56,1595000
1150000,0,0,1150000,2009,0,0,94,30.61,253500,1250000
1950000,0,0,1950000,2007,0,0,165,28.23,331700,1895000
2150000,0,0,2131467.68,2007,0,0,165,17.32,335483.1,2295000
680000,0,0,674138.61,1860,0,0,90,18.7,286806.32,150000
2550000,0,0,2550000,2009,0,0,170,25.74,659500,1277500
349400,0,0,354161.6,2014,0,0,172,7.76,354161.6,2000000
1900000,0,0,1900000,2009,0,0,147,28.64,376700,2375000
2500000,0,0,2500000,2010,0,0,159,29.99,686300,2995000
1200000,0,0,1189656.38,2012,0,0,97,8.94,264698.54,1075000
1800000,0,0,1757799.25,2009,0,0,117,3.34,446383.35,2095000
1150000,0,0,1150000,0,0,0,0,32.54,415000,1845000
277600,0,0,268308.57,2015,0,0,105,29,268308.57,1325000
1800000,0,0,1733408.55,1931,660,0,178,-0.03,651954.22,115000
1600000,0,0,1600000,2011,0,0,141,26.45,264900,1595000
1350000,0,0,1318349.43,2012,0,0,85,2.24,361716.02,1525000
1250000,0,0,1267034.91,2012,0,0,85,5.46,302973.39,1495000
1350000,0,0,1350000,2011,0,0,116,31.61,286300,1585000
1150000,0,0,1123038.41,1970,0,0,174,9.51,423434.31,1580000
1100000,0,0,1100000,1972,0,0,136,35.56,361900,900000
2350000,0,0,2350000,2007,0,0,188,29.06,391600,2310000
1550000,45,0,1492657.36,1924,45,60,195,0.37,137998.58,575000
1100000,0,0,1100000,1973,0,0,143,40.81,360800,1250000
1150000,0,0,1140087.36,1972,0,0,138,11.45,398138.33,900000
1050000,0,0,1018268.38,1974,0,0,130,6.51,346599.16,900000
1600000,0,0,1586208.5,1935,0,0,211,13.63,295233.06,455000
1000000,0,0,1058207.51,1909,0,80,157,3.13,243070.27,475000
1450000,0,0,1474857.61,1973,0,102,162,26.83,454154.43,1400000
970000,0,0,940686.03,1973,0,0,111,3.61,350963.17,500000
1300000,0,0,1288794.41,1972,0,67,154,9.01,401509.03,925000
2850000,0,0,2840260.2,1907,0,152,171,3.13,299273.73,1850000
1000000,0,0,976555.14,1962,0,0,133,5.4,285642.38,800000
1550000,0,0,1711170.02,1962,0,0,133,9.51,322914.34,575000
1850000,0,0,1834053.58,1973,0,116,320,17.73,384159.87,1350000
3000000,0,0,2974140.94,1890,0,0,297,17.51,343315,3350000
1300000,0,0,1300000,1900,0,0,159,31.89,353000,1995000
1350000,0,0,1350000,1862,0,0,218,35.62,435600,912752
600000,0,0,585933.08,1850,0,0,90,3.33,291697.02,360000
7050000,0,0,7043756.15,1940,1179,0,190,5.49,1884729.31,1110000
910000,0,0,925600.29,1977,0,0,141,31.35,230281.22,935000
1100000,0,0,1114990.72,2013,0,0,95,6.99,212355.05,600000
970000,0,0,961638.91,1972,0,108,188,17.53,268168.38,998000
580000,159,0,597924.03,1925,923,0,132,19.8,250715.73,675000
850000,0,0,830071.87,1917,0,100,100,5.89,75194.75,612258
390000,0,0,375571.85,1943,0,17,122,6.31,243447.6,225000
1100000,0,0,1066757.35,1956,0,124,124,5.58,424375.47,1465000
2150000,0,0,2085025.73,1900,0,0,206,7.16,514661.93,2250000
660000,0,0,640054.41,1966,0,0,94,6.23,221497.62,800000
2400000,0,0,2379312.75,1906,63,0,102,19.8,528802.26,580000
1050000,0,0,1082448.68,1880,0,10,173,9.01,175356.69,1150000
710000,0,0,710000,1950,0,80,80,45.97,191300,525000
6650000,0,0,6850383.38,1912,0,10,172,21.54,1706312.03,4795000
710000,0,0,688543.38,1980,0,0,104,6.68,194828.68,525000
730000,0,0,723707.63,1976,0,0,85,11.45,319621.01,150000
600000,0,0,608176.76,1961,0,0,80,0.52,303885.65,175000
620000,0,0,606388.92,1961,0,0,65,9.65,260649.43,425000
270000,0,0,264072.59,1966,0,0,35,11.45,324124.66,1
1100000,0,0,1118857.49,1976,0,0,128,31.35,383157.83,620978
1150000,0,0,1123038.41,1979,0,0,133,12.29,378903.39,1000000
1000000,0,0,991380.31,1982,0,0,111,17.53,316646.87,1120000
780000,0,0,761713.01,1975,0,0,103,9.51,240818.5,985000
400000,150,0,400000,1991,150,0,0,28.31,133900,260000
2350000,65,0,2350000,1900,65,30,223,25.13,449100,3692000
2300000,0,0,2280174.72,1906,0,0,167,18.94,639638.58,1700000
1850000,0,0,1834053.58,1935,0,84,122,18.77,675625.68,2025000
4200000,0,0,4200000,1890,362,0,182,32.54,582000,2975000
4700000,0,0,4659487.48,1878,154,0,477,17.32,439280.62,4600000
1000000,0,0,991380.31,1965,0,64,104,17.73,195698.47,1150000
770000,0,0,746730.14,1878,0,0,120,6.51,300146.73,370000
1750000,0,0,1528564.68,1877,364,0,124,9.01,386246.46,1596000
1650000,0,0,1635777.52,1982,0,0,157,11.68,479530.66,2000000
1250000,0,0,1239225.39,1912,0,0,110,17.32,526819.5,1080000
1250000,0,0,1267034.91,1971,0,0,158,0.49,429879.6,1100000
830000,0,0,822845.66,1975,0,0,125,17.38,233271.79,650000
1350000,0,0,1338363.42,1973,0,136,136,17.82,233271.79,1400000
1400000,0,0,1400000,1922,0,0,140,29.59,465800,1985000
1350000,0,0,1350000,1973,0,0,134,31.89,489000,1420000
1400000,0,0,1357691.17,1951,0,40,102,5.33,600293.45,1655000
1900000,0,0,1829709.03,1970,0,0,203,-2.13,528111.81,1795000
1550000,0,0,1536639.49,1945,0,80,80,18.94,719048.14,985000
2350000,0,0,2329743.74,1897,0,89,235,8.23,486172.91,4300000
750000,0,0,743535.24,1962,0,0,70,17.73,324280.5,475000
3100000,0,0,3100000,1897,0,35,280,30.15,932800,3625000
970000,0,0,970000,1970,0,0,76,35.56,356900,885000
1950000,0,0,1950000,1930,0,80,122,25.47,741500,1995000
1600000,0,0,1600000,1929,0,0,124,28.45,537700,2650000
1450000,0,0,1437501.46,1890,0,0,261,18.77,273819.24,2100000
1500000,0,0,1500000,1965,0,0,130,29.59,550000,1725000
1650000,0,0,1611315.98,1966,0,0,161,12.29,531929.58,1999000
1450000,0,0,1450000,1966,0,0,174,31.71,411200,1200000
900000,0,0,878899.62,1968,0,0,115,3.09,322556.16,215000
1100000,0,0,1090518.35,1979,0,0,127,9.65,338754.65,875000
4550000,0,0,4381671.62,1800,0,12,247,0.37,678629.45,5900000
1250000,0,0,1250000,1972,0,0,153,31.71,388800,825000
1450000,0,0,1450000,1900,0,0,125,24.74,485300,1250000
1300000,0,0,1269521.68,1917,0,0,114,4.47,515230.49,1400000
1200000,0,0,1171866.16,1880,0,0,120,5.1,654096.63,1575000
1950000,0,0,1950000,1926,0,5,174,30.11,498200,1615000
1300000,0,0,1260713.23,1954,0,79,79,6.23,599032.74,875000
1700000,0,0,1700000,1963,0,29,165,26.22,587300,1995000
1450000,0,0,1450000,1959,0,0,90,35.56,828300,1132750
2600000,85,0,2521426.46,1957,85,30,149,5.31,1249269.83,3500000
1100000,0,0,1059305.23,1935,0,0,109,6.53,521852.27,1575000
1000000,0,0,1017143.18,1877,0,0,99,27.29,409400.13,173000
910000,0,0,882499.26,1890,0,0,91,7.16,293358.27,950000
2350000,0,0,2329743.74,1943,0,80,163,18.25,921488,3700000
85000000,0,0,85000000,2008,0,0,3020,42.54,1135500,97650000
670000,0,0,649752.2,1897,0,0,63,6.51,352223.88,850000
2100000,0,0,2050765.79,1880,106,0,200,5.75,179588.49,1600000
1450000,0,0,1437501.46,1973,0,0,140,18.77,508082.41,1900000
1350000,0,0,1338363.42,1974,0,0,129,18.77,508082.41,1400000
1750000,0,0,1697113.96,1969,0,102,127,7.16,559271.78,1420000
1100000,0,0,1100000,1904,0,0,137,28.64,352500,395000
780000,0,0,780000,1917,0,0,83,29.99,136000,300000
1500000,0,0,1500000,1971,0,0,161,36.29,553500,1910000
1450000,0,0,1450000,1898,0,0,158,31.61,469800,1550000
1150000,0,0,1123038.41,1948,0,64,122,4.29,439938.09,395000
1200000,0,0,1200000,1902,0,9,96,44.71,536300,1575000
1100000,0,0,1059305.23,1900,0,0,108,5.15,411203.03,600000
940000,0,0,931897.5,1965,0,0,95,17.82,291664.09,900000
1400000,0,0,1400000,1867,0,0,158,44.71,362300,1895000
1500000,0,0,1520441.89,1934,0,76,128,7.76,526579.71,2270000
2950000,0,0,2950000,1998,221,0,242,30.15,387900,3850000
1900000,0,0,1900000,1790,0,0,154,31.61,465100,1250000
1450000,0,0,1450000,1967,0,0,145,31.89,476700,1525000
2550000,12,0,2584751.22,1976,12,0,174,0.49,800968.79,2107333
1800000,0,0,1784484.57,1970,0,0,187,20.05,557552.29,1805000
2150000,0,0,2099593.54,1978,0,41,196,9.51,547163.84,1995000
1350000,0,0,1338363.42,1948,0,88,96,18.3,465651.33,1675000
1000000,0,0,991380.31,1947,0,25,96,11.68,444931.49,775000
1650000,0,0,1650000,1937,0,80,120,42.54,551600,995000
1950000,0,0,1933191.61,1910,0,43,143,18.94,714289.52,2600000
1200000,0,0,1189656.38,1973,0,0,158,17.82,357293.47,652372
1750000,0,0,1697113.96,1976,0,0,152,5.57,558205.03,1825000
1600000,0,0,1586208.5,1975,0,0,152,11.8,591556.63,1925000
850000,0,0,830071.87,1973,0,0,68,5.89,300486.02,700000
1950000,0,0,1950000,1977,0,0,185,29.59,512500,2095000
1750000,0,0,1750000,1978,0,0,183,42.66,512500,2150000
1350000,0,0,1350000,1976,0,0,129,25.74,512500,1150000
810000,0,6673,793337.14,1966,0,0,77,18.78,83741.14,600000
810000,0,6673,793337.14,1966,0,0,77,18.7,83741.14,535000
450000,0,6673,457009.68,1966,0,0,86,-0.26,98409.42,645000
1350000,0,6674,1322228.57,1969,0,0,134,18.7,175513.6,1100000
1250000,0,6674,1269471.32,1969,0,0,119,4.52,162289.21,1235000
310000,0,6674,314828.89,1969,0,0,27,5.19,35646.75,260000
1750000,0,0,1734915.55,1977,0,0,241,21.54,414892.66,1295000
1350000,0,0,1350000,1978,0,0,168,29.78,363200,1035000
2050000,0,0,2032329.64,1981,0,0,155,19.51,701798.12,2235000
330000,0,7039,330000,1969,0,0,52,28.23,60500,395000
280000,0,7039,284361.58,1969,0,0,52,8.61,61442.41,400000
860000,0,5636,860000,1973,0,0,83,23.4,79400,910000
430000,0,5636,430000,1973,0,0,83,28.23,79400,735000
890000,0,5636,871691.43,1973,0,0,84,9.01,89421.83,770000
1700000,0,0,1648624.99,1986,0,0,137,6.35,526202.31,1510000
1150000,0,5557,1107455.46,1986,0,0,101,5.15,258566.78,1210000
930000,0,7875,930000,1986,0,0,79,25.74,80500,825000
1300000,0,0,1317716.31,1987,0,0,100,6.99,361155.63,1350000
970000,0,0,970000,1986,0,0,74,26.45,322200,975000
2450000,0,0,2428881.77,1995,0,0,151,15.98,531974.68,2700000
1700000,0,0,1685346.53,1989,0,0,113,9.65,440767.69,1600000
1200000,0,0,1171866.16,1989,0,0,91,5.1,327731.9,911000
2800000,0,0,2800000,1999,0,0,169,28.45,629700,3385000
1700000,0,0,1700000,1999,0,0,100,35.56,610100,1660000
2200000,0,0,2200000,2005,0,0,161,31.89,429100,2400000
1700000,0,0,1723167.48,2003,0,0,120,7.76,331760.42,1895000
1400000,0,0,1387932.44,1890,0,0,112,18.13,313970.15,1095000
1950000,0,0,1933191.61,2005,0,0,145,17.82,483694.46,2195000
2200000,0,0,2181036.69,2005,0,0,141,19.51,460793.57,1000905
2250000,0,0,2250000,2007,0,0,175,35.56,482200,2395000
1200000,0,0,1171866.16,1972,0,0,160,3.33,328610.8,845000
1200000,0,0,1216353.51,1900,0,10,185,-0.36,229688.09,350000
1000000,0,0,1000000,1948,0,0,140,30.29,250000,330000
460000,0,0,460000,1969,0,0,38,30.15,188400,550000
500000,0,0,502285.18,1974,0,0,50,8.71,185041.86,279871
1050000,17,0,1050000,1929,17,4,173,30.57,332900,340573
1150000,0,0,1123038.41,1952,0,78,129,5.4,335349.03,1195000
860000,0,0,839837.42,1905,0,0,135,5.1,336813.87,430000
1000000,0,0,963004.75,1970,0,0,96,-0.26,405617.6,1500000
900000,0,0,872801.47,1912,0,0,115,5.19,117925.18,715000
1000000,0,0,991380.31,1850,0,0,116,18.13,251612.32,1395000
2800000,0,0,2800000,1880,0,0,236,35.62,425900,3500000
2150000,0,0,2150000,1910,0,0,209,28.31,567500,2300000
1600000,0,0,1586208.5,1870,0,0,248,18.25,316448.6,1200000
790000,0,0,790000,1890,0,0,79,29.51,135100,375000
16900000,0,0,17409244.97,1910,716,60,165,18.13,4069848.82,16600000
880000,0,0,853405.88,1930,0,0,103,6.01,172717.71,950000
1800000,0,0,1800000,1900,0,0,256,42.54,419700,1850000
2750000,43,0,2750000,1928,43,12,172,32.54,456800,3150000
1000000,0,0,1000000,1949,0,73,73,31.89,412300,395000
850000,0,0,861583.74,1962,0,0,100,5.46,324462.3,830000
2050000,0,0,1988047.79,1924,60,0,211,3.89,399549.12,2180000
2050000,0,0,2032329.64,1920,845,0,184,9.65,123724.26,2595000
320000,0,0,320414.28,1955,0,0,26,-0.03,116050.05,60000
720000,0,0,704193.58,1827,0,0,96,18.7,138882.62,795000
6550000,0,0,6780847.07,1875,24,16,208,27.35,1765711.87,501000
1350000,0,0,1309202.2,1892,262,0,201,5,432133.7,3000000
610000,0,0,604741.99,1900,0,0,93,17.53,119857.88,895000
810000,0,0,810000,1967,0,0,117,29.98,256100,835000
1100000,0,0,1090518.35,1972,0,64,144,19.8,278974.42,975000
1200000,0,0,1189656.38,1972,0,0,132,18.13,267573.55,990000
870000,0,0,887022.22,1903,151,9,118,-3.2,254075.79,1505000
2000000,0,0,1939558.81,1915,1040,30,330,6.07,442510.34,1550000
990000,0,0,960081.61,1850,149,0,80,5.19,102214.75,675000
1100000,0,0,1100000,1911,0,0,140,24.74,181400,550000
1200000,0,0,1200000,1910,148,56,98,11.81,264600,1150000
530000,90,0,530000,1900,90,0,143,27.69,212600,285000
950000,0,0,927727.38,1880,0,0,142,7.11,118260.83,215000
780000,0,0,780000,1915,0,0,131,39.32,244000,210000
910000,0,0,888665.17,1969,0,0,112,9.66,317380.42,1538367
1250000,0,0,1250000,1922,0,0,175,31.61,268800,380473
970000,0,0,961638.91,1977,0,0,128,18.25,362448.64,475000
900000,0,0,900000,1984,0,0,85,30.61,263300,825000
900000,0,0,892242.28,1986,0,0,85,18.3,267672.68,950000
1100000,0,0,1100000,1986,0,0,135,28.3,376900,1750000
1400000,0,0,1419079.1,1989,0,0,136,5.46,380414.56,1153000
1850000,0,0,1834053.58,2006,0,0,151,11.81,370280.55,1795000
1650000,0,0,1635777.52,2006,0,0,138,14.11,384556.42,1510000
1250000,0,0,1250000,2005,0,0,108,33.36,236400,1175000
1950000,0,0,1950000,2007,0,0,146,28.3,359500,1670000
2250000,0,0,2288572.15,2007,0,0,165,31.35,581907.61,3100000
3300000,0,0,3271555.04,2007,0,0,187,10.14,675030.86,3695000
1400000,0,0,1424000.45,2010,0,0,116,29,281341.8,1695000
1850000,0,0,1794091.9,2010,0,0,157,5,290351.95,1940000
1650000,0,8814,1616057.14,2008,0,0,135,5.46,183349.03,1785000
1050000,0,0,1050000,1966,0,0,178,28.64,443600,770000
1650000,0,0,1678671.67,2001,0,0,173,3.89,425873.92,1695000
380000,0,0,368363.28,1970,0,0,44,9.65,151222.82,175000
1000000,0,0,1017376.77,1969,0,0,130,6.35,475521.9,1399000
410000,0,0,410000,1966,0,0,40,42.54,159200,200000
440000,0,0,440000,1965,0,0,28,30.29,156000,200000
490000,0,0,490000,1967,0,0,37,25.47,257400,595000
1050000,0,0,1050000,1968,0,0,133,40.81,441200,1295000
420000,0,0,420000,1970,0,0,50,29.3,156000,183630
870000,0,0,883756.28,1971,0,0,101,20.26,442284.46,975000
970000,0,0,985337.46,1972,0,0,135,10.14,434259.55,1295000
1250000,0,0,1271720.96,1978,0,0,149,6.01,457717.81,1195000
1150000,0,0,1123381.69,1963,0,0,68,4.98,450231.84,1915000
530000,0,0,538380.26,1974,0,0,80,17.41,159076.13,450000
360000,0,0,355197.49,1969,0,0,27,7.11,158556.21,250000
460000,0,0,460000,1969,0,0,57,30.63,156500,475000
420000,0,0,418174.23,1969,0,0,54,2.36,155421.42,450000
570000,0,0,558690.32,1971,0,0,68,5.33,187112.25,450000
560000,0,0,542851.15,1971,0,0,38,18.7,151222.82,395000
1150000,0,0,1150000,1967,0,0,106,31.12,546700,1300000
2400000,0,0,2400000,1921,290,0,116,25.74,414600,1150000
1000000,0,0,1000000,1975,0,0,133,28.45,408000,1550000
1050000,0,0,1066602.41,1939,0,0,105,3.78,354416.74,849000
1150000,0,0,1168183.59,1951,0,75,102,11.8,498865.18,1200000
950000,0,0,966507.93,1958,0,40,110,6.23,425365.23,885000
1200000,0,0,1218974.18,1980,0,99,198,17.41,587443.97,1800000
830000,0,0,843123.81,1850,0,0,93,13.06,329834.1,1110000
1450000,0,0,1475196.31,1950,0,0,189,3.09,435437.26,1350000
530000,0,0,530000,1963,0,0,50,32.36,270300,250000
830000,0,0,804582.95,2006,0,0,72,8.94,249517.65,1145000
1000000,0,0,1017376.77,1972,0,0,130,5.95,457717.81,611500
2150000,1265,0,2239602.96,1900,1265,24,64,5.81,514900.35,4600000
1150000,0,0,1150000,1877,0,0,169,30.11,363200,2100000
540000,0,0,537652.58,1981,0,0,54,8.71,256978.02,440000
1100000,0,0,1100000,1973,0,0,147,28.45,439300,975000
1000000,0,0,1015811.82,1976,0,0,131,3.13,492668.73,1495000
1100000,0,0,1117393,1978,0,0,113,17.82,449598.31,1385000
1250000,0,0,1261888.06,1996,0,0,90,26.92,263986.98,940000
2050000,0,0,2041088.51,1967,0,0,146,0.52,567323.04,1875000
1350000,0,0,1350000,1971,0,0,80,27.69,466000,1845000
400000,0,0,394663.87,1967,0,0,40,3.09,153918.91,375000
560000,0,0,560000,1967,0,0,76,29.59,156000,480000
550000,0,0,547609.11,1980,0,0,75,3.93,155321.86,600000
1700000,0,0,1700000,1963,0,0,72,28.22,937400,2165000
1900000,0,0,1841816.4,1967,0,0,74,22.36,1071937.15,1950000
820000,0,0,832965.69,1948,0,109,109,13.5,341922.26,1400000
1000000,0,0,1017376.77,1969,0,0,149,5.19,436149.42,1550000
430000,0,0,430000,1972,0,0,50,31.71,161100,460000
1850000,0,0,1882147.02,1912,0,0,225,3.09,566170.17,2450000
600000,0,0,610426.06,1900,0,0,56,5.33,322304.96,500000
1000000,0,0,1015811.82,1969,0,118,118,0.49,422272.97,1250000
910000,0,0,910000,1969,0,0,117,29.2,405600,1010000
1150000,0,0,1169983.28,1910,0,0,133,3.33,576649.15,1100000
1800000,0,0,1828461.27,1850,0,0,142,17.38,659668.19,1505000
3650000,0,0,3620690.67,1922,159,0,287,3.41,560363.88,3747460
970000,0,0,985337.46,1968,0,0,120,15.98,487488.09,1450000
1850000,0,0,1879251.86,1910,0,3,84,10.23,929264.65,75000
500000,0,0,493329.84,1971,0,0,70,2.75,153425.58,325000
960000,0,0,960000,1977,0,0,105,35.56,421200,1270000
540000,130,0,553386.91,1962,130,0,0,27.86,662629.58,350000
1800000,0,0,1800000,1969,0,0,127,38.13,368400,940836
