MI_OBJ_OIS_SUM_OF_TAXATION_VALUES,MI_OBJ_OIS_SIZE_OF_BUSINESS_AREA_BUILDING,MI_OBJ_OIS_MOTHER_ID,MI_OBJ_OIS_TAXATION_VALUE,MI_OBJ_OIS_CONSTRUCTION_YEAR,MI_OBJ_OIS_SIZE_OF_BASEMENT,MI_OBJ_OIS_SIZE_OF_ATTIC,SUPERMARKET_DISTANCE_1,MI_OBJ_OIS_SIZE_OF_BUSINESS_AREA,MI_OBJ_OIS_TAXATION_VALUE_PLOT
920000.0,0,0.0,920000.0,1877.0,0,55,661.37,0,151500.0
370000.0,0,0.0,365431.39,1956.0,0,0,4668.67,0,82962.8
590000.0,0,0.0,590000.0,1897.0,0,60,4928.34,0,85700.0
810000.0,0,0.0,810000.0,1950.0,4,59,975.16,0,119200.0
450000.0,0,0.0,450000.0,1953.0,56,40,973.99,0,107100.0
470000.0,0,0.0,470000.0,1971.0,0,0,205.07,0,97800.0
1100000.0,0,0.0,1108261.8,1937.0,0,33,53.53,0,299935.94
1400000.0,0,0.0,1400000.0,1851.0,0,47,195.18,0,472500.0
970000.0,0,0.0,975916.0,1947.0,15,25,530.58,0,496811.67
2550000.0,0,0.0,2565552.36,1904.0,70,70,311.93,0,781839.51
410000.0,0,0.0,413079.4,1970.0,0,0,223.72,0,90776.72
3750000.0,340,0.0,3669888.6,1580.0,93,180,40.89,340,638364.89
2550000.0,780,0.0,2571363.9,1958.0,0,100,3764.7,0,547145.9
1100000.0,0,0.0,1108261.8,1954.0,0,135,1898.85,0,234548.5
1500000.0,0,0.0,1511266.09,,0,0,4779.85,0,276360.19
760000.0,0,0.0,765708.15,1951.0,8,24,580.28,0,238679.29
880000.0,0,0.0,885367.09,1850.0,0,36,257.76,0,459887.84
790000.0,0,0.0,790000.0,1972.0,0,0,645.04,0,194900.0
1850000.0,0,0.0,1863894.85,1958.0,30,0,436.92,0,761678.11
1050000.0,0,0.0,1057886.27,1963.0,0,0,261.63,0,375297.75
1100000.0,0,0.0,1108261.8,1961.0,0,0,330.17,0,389402.9
1100000.0,0,0.0,1100000.0,1963.0,0,0,476.65,0,389600.0
550000.0,0,0.0,554130.9,1950.0,0,45,4502.33,0,118987.02
570000.0,0,0.0,574281.12,1973.0,0,0,3943.34,0,86545.17
1300000.0,0,0.0,1300000.0,1939.0,130,0,84.26,0,431700.0
840000.0,0,0.0,840000.0,1907.0,0,68,3360.5,0,329600.0
900000.0,0,0.0,905489.07,1985.0,0,91,4211.42,0,196189.3
1050000.0,0,0.0,1057886.27,1969.0,0,0,238.75,0,249358.91
900000.0,0,0.0,905489.07,1968.0,0,0,263.14,0,242771.68
1200000.0,0,0.0,1200000.0,1969.0,0,0,284.71,0,280200.0
790000.0,0,0.0,794818.18,1948.0,0,0,307.33,0,357970.01
1050000.0,0,0.0,1056403.91,1965.0,0,0,402.93,0,389963.96
12300000.0,0,0.0,12636539.67,,0,0,747.36,0,3364196.16
600000.0,0,0.0,604506.44,1876.0,0,0,781.32,0,127248.61
1550000.0,0,0.0,1559453.39,1938.0,77,59,119.14,0,395095.06
1450000.0,0,0.0,1460890.56,1964.0,0,0,362.32,0,457107.62
1350000.0,0,0.0,1360139.48,1938.0,0,33,410.28,0,404213.3
1000000.0,0,0.0,1000000.0,1973.0,0,0,310.85,0,260000.0
1400000.0,0,0.0,1408538.55,1931.0,40,50,342.96,0,397006.65
1150000.0,0,0.0,1150000.0,1970.0,0,0,286.13,0,200700.0
570000.0,0,0.0,574281.12,1971.0,0,0,292.06,0,139741.74
1000000.0,0,0.0,1007510.73,1972.0,0,0,314.9,0,300741.95
1000000.0,0,0.0,1000000.0,1963.0,0,0,128.5,0,232700.0
700000.0,0,0.0,700000.0,1930.0,0,30,536.86,0,189800.0
1000000.0,0,0.0,1006098.96,1939.0,0,30,412.32,0,214802.13
770000.0,0,0.0,770000.0,1925.0,0,43,429.64,0,229000.0
670000.0,16,0.0,670000.0,1935.0,8,80,1142.42,16,174000.0
1150000.0,0,0.0,1157013.81,1842.0,0,100,1798.47,0,289957.72
4850000.0,1394,0.0,4850000.0,1960.0,480,23,580.24,1314,503200.0
,0,0.0,600000.0,1952.0,0,42,1634.0,0,91700.0
850000.0,0,0.0,811836.73,1880.0,0,95,848.57,0,97802.45
500000.0,0,0.0,503988.52,1777.0,0,0,4321.37,0,141419.18
1500000.0,0,0.0,1500000.0,1830.0,0,12,3495.79,0,184300.0
730000.0,0,0.0,720986.26,1971.0,0,0,367.73,0,170370.04
1300000.0,0,0.0,1241632.65,1956.0,0,20,763.25,0,652621.22
590000.0,0,0.0,594431.33,1926.0,0,80,2312.73,0,80903.11
1150000.0,0,0.0,1157013.81,1976.0,0,0,290.05,0,229994.22
820000.0,0,0.0,825001.15,1932.0,4,35,445.71,0,220536.89
690000.0,0,0.0,695182.4,1973.0,0,0,918.47,0,142159.76
950000.0,0,0.0,907346.94,1973.0,0,0,672.75,0,174019.59
830000.0,0,0.0,810499.69,1974.0,0,0,693.04,0,177919.33
700000.0,0,0.0,700000.0,1974.0,0,0,653.89,0,107600.0
620000.0,0,0.0,624656.65,1973.0,0,0,249.88,0,109415.67
570000.0,0,0.0,573476.41,1973.0,0,0,503.65,0,122744.07
840000.0,0,0.0,802285.71,1976.0,0,0,428.97,0,168288.98
2050000.0,800,0.0,2006205.77,1976.0,0,0,602.8,350,469745.74
890000.0,0,0.0,896684.55,1976.0,0,0,480.75,0,226689.91
1000000.0,0,0.0,1000000.0,1977.0,0,0,419.74,0,248800.0
1200000.0,0,0.0,1200000.0,1976.0,0,0,433.26,0,248800.0
780000.0,0,0.0,785858.37,1975.0,0,0,1061.15,0,155761.16
930000.0,0,0.0,930000.0,1979.0,0,0,206.32,0,233100.0
630000.0,0,0.0,630000.0,1976.0,0,0,554.57,0,93500.0
1650000.0,0,0.0,1575918.37,2003.0,0,0,464.07,0,207448.16
450000.0,289,0.0,333184.82,1979.0,0,0,424.72,0,150155.29
1400000.0,0,0.0,1408538.55,1977.0,0,70,227.31,0,139445.32
660000.0,0,0.0,660000.0,1978.0,0,0,4189.78,0,101600.0
680000.0,0,318828.0,687214.92,1979.0,0,0,109.65,0,136634.5
1350000.0,0,0.0,1350000.0,1982.0,0,49,537.58,0,509800.0
740000.0,0,0.0,745557.94,1985.0,0,0,3438.45,0,129666.63
970000.0,0,0.0,970000.0,1986.0,0,0,3445.74,0,150100.0
650000.0,0,0.0,653964.33,1947.0,0,22,1330.63,0,104231.85
4000000.0,1286,0.0,3846238.63,1997.0,0,0,649.34,321,295968.06
1450000.0,0,0.0,1460890.56,1997.0,0,0,2695.4,0,179538.41
2650000.0,0,0.0,2593387.94,1887.0,0,0,114.98,0,406721.52
3950000.0,0,0.0,3983093.1,,0,0,1750.13,0,1401947.93
1050000.0,0,316113.0,1102424.33,2000.0,0,0,466.79,0,133235.85
1950000.0,0,0.0,1961892.98,2001.0,0,0,677.67,0,284524.79
1700000.0,0,0.0,1712768.24,1957.0,0,66,1158.88,0,132185.41
2100000.0,0,0.0,2100000.0,2005.0,0,0,750.99,0,366600.0
1000000.0,0,315079.0,1006098.96,2002.0,0,0,440.63,0,79079.38
1100000.0,0,315079.0,1106708.86,2002.0,0,0,423.5,0,79079.38
640000.0,0,315079.0,644806.87,2002.0,0,0,460.05,0,42013.2
500000.0,0,0.0,503049.48,,0,0,833.82,0,91756.23
850000.0,0,0.0,855184.12,1957.0,0,0,1029.02,0,124555.05
1000000.0,0,0.0,1000000.0,2006.0,0,0,903.99,0,161500.0
250600.0,0,0.0,250600.0,,0,0,1143.31,0,250600.0
4150000.0,535,0.0,4052498.45,1956.0,120,30,4843.49,0,1112142.29
640000.0,0,0.0,632097.54,1965.0,0,0,5091.35,0,181135.45
2450000.0,0,0.0,2464942.46,2012.0,0,0,1174.74,0,648229.56
1700000.0,0,0.0,1712768.24,2008.0,0,0,789.36,0,257015.99
1600000.0,0,121796.0,1677429.09,2007.0,0,0,249.9,0,161557.39
2000000.0,0,0.0,2012197.93,2008.0,0,0,967.65,0,373262.72
2050000.0,0,0.0,2065397.0,2008.0,0,0,992.65,0,381040.56
2250000.0,0,0.0,2250000.0,2008.0,0,0,1052.31,0,375600.0
760000.0,0,321231.0,758039.65,2007.0,0,0,243.62,0,219931.24
1350000.0,0,0.0,1360139.48,2010.0,0,0,406.33,0,170974.57
296200.0,0,0.0,282901.22,2014.0,0,0,1292.36,0,282901.22
1950000.0,0,0.0,1950000.0,2010.0,0,0,1061.2,0,359100.0
7500000.0,1046,0.0,5553080.4,2010.0,0,0,60.95,0,239967.11
2150000.0,0,0.0,2163112.77,2010.0,0,0,1065.01,0,269433.3
890000.0,0,20108.0,890000.0,1895.0,0,0,62.11,0,239700.0
730000.0,0,78424.0,733575.78,1901.0,0,0,150.02,0,106318.24
760000.0,0,44295.0,796778.82,1930.0,0,0,191.65,0,387486.12
204600.0,0,0.0,206136.7,,0,0,529.3,0,206136.7
1150000.0,0,20957.0,1150000.0,2011.0,0,0,236.65,0,199600.0
,0,0.0,,,0,0,,0,
1300000.0,0,0.0,1256614.38,1797.0,0,46,600.6,0,288441.33
1350000.0,0,0.0,1351174.3,1894.0,0,75,310.67,0,374625.58
2150000.0,0,0.0,2078246.85,1972.0,0,0,1141.51,0,783644.06
890000.0,0,0.0,878551.12,1968.0,0,0,930.24,0,454674.88
1700000.0,0,0.0,1643264.95,1963.0,0,0,1163.11,0,793793.64
2000000.0,0,0.0,2000000.0,1967.0,0,0,772.51,0,638300.0
970000.0,0,0.0,937627.65,1971.0,0,0,840.43,0,444164.85
1000000.0,0,0.0,1000000.0,1960.0,0,0,1223.85,0,811700.0
1250000.0,0,0.0,1241039.58,1963.0,0,0,1290.24,0,559262.08
1800000.0,0,0.0,1739526.8,1935.0,0,0,1780.87,0,868217.16
2550000.0,0,0.0,2464897.43,1938.0,0,51,1347.15,0,1079238.42
1050000.0,0,0.0,1064649.58,1879.0,6,41,601.5,0,296378.16
1450000.0,0,0.0,1470230.37,1962.0,0,55,148.73,0,316353.02
1250000.0,0,0.0,1251087.31,1871.0,2,55,758.57,0,278341.9
2050000.0,0,0.0,2051783.19,1866.0,6,179,589.17,0,460900.57
820000.0,0,0.0,820713.28,1891.0,0,0,717.68,0,145826.74
1450000.0,0,0.0,1415288.96,1974.0,0,0,686.5,0,652594.62
1750000.0,0,0.0,1750000.0,1971.0,0,0,1848.75,0,629900.0
1300000.0,0,0.0,1260511.81,1964.0,0,0,704.86,0,638497.71
1150000.0,0,0.0,1111620.41,1972.0,0,0,581.44,0,587998.87
1300000.0,0,0.0,1300000.0,1971.0,0,0,368.64,0,594500.0
780000.0,0,0.0,780000.0,1960.0,0,0,441.5,0,345200.0
1300000.0,0,0.0,1260511.81,1972.0,0,0,733.67,0,609893.79
2050000.0,0,0.0,2050000.0,1968.0,0,0,1219.41,0,1106700.0
1950000.0,0,0.0,1950000.0,2007.0,0,0,439.19,0,497500.0
1700000.0,0,0.0,1700000.0,1964.0,0,0,335.18,0,711800.0
1200000.0,0,0.0,1159684.54,1965.0,3,0,463.03,0,646137.57
1500000.0,0,0.0,1500000.0,1960.0,0,0,707.12,0,1025400.0
2150000.0,0,0.0,2077768.13,1978.0,0,55,822.21,0,710500.06
1750000.0,0,0.0,1691596.28,1930.0,0,0,1354.11,0,1061162.51
1850000.0,0,0.0,1788258.92,2005.0,0,0,1704.61,0,609651.3
1550000.0,0,0.0,1498270.99,1966.0,0,0,337.24,0,788477.19
1050000.0,0,0.0,1050000.0,1938.0,0,0,254.3,0,662000.0
1250000.0,0,0.0,1250000.0,1962.0,0,0,618.81,0,703000.0
1050000.0,0,0.0,1050000.0,1962.0,0,0,769.33,0,505800.0
1950000.0,0,0.0,1890767.71,1993.0,0,0,752.08,0,613190.51
1600000.0,0,0.0,1601391.76,1986.0,0,74,287.08,0,277341.04
1250000.0,0,0.0,1251087.31,1875.0,0,66,402.28,0,303463.74
910000.0,0,0.0,928922.59,1866.0,0,38,397.15,0,292049.18
1400000.0,0,0.0,1419532.77,1960.0,0,0,481.1,0,360865.51
,0,0.0,,,0,0,,0,
1950000.0,0,0.0,1884921.57,1995.0,0,0,577.16,0,495782.7
1200000.0,0,0.0,1159951.73,1966.0,0,0,552.92,0,490369.59
1050000.0,0,0.0,1050000.0,1984.0,0,0,1027.35,0,533200.0
790000.0,0,0.0,790000.0,1750.0,0,12,79.54,0,241900.0
1100000.0,0,0.0,1100000.0,1973.0,0,0,767.24,0,507900.0
2150000.0,0,0.0,2179996.76,1742.0,0,125,305.7,0,416531.47
900000.0,0,0.0,900000.0,1931.0,0,0,609.96,0,462700.0
1350000.0,0,0.0,1350000.0,1931.0,0,80,329.87,0,251400.0
1350000.0,0,0.0,1368835.17,1896.0,4,68,130.4,0,331359.51
1000000.0,0,0.0,1000869.85,1788.0,0,37,464.73,0,277140.86
1000000.0,0,0.0,1013951.98,1790.0,0,50,421.03,0,263526.12
1400000.0,0,0.0,1400000.0,1976.0,0,0,264.42,0,280800.0
1550000.0,0,0.0,1550000.0,2005.0,0,0,1168.76,0,362700.0
1100000.0,0,0.0,1115347.18,1977.0,0,0,294.64,0,249128.0
1350000.0,0,0.0,1317682.82,1966.0,0,0,588.86,0,445474.4
860000.0,0,43091.0,860748.07,1977.0,0,0,773.81,0,107093.07
1350000.0,0,0.0,1350000.0,2000.0,0,0,1202.34,0,537400.0
1700000.0,0,0.0,1700000.0,1982.0,0,39,718.91,0,628900.0
940000.0,0,0.0,940000.0,1981.0,0,0,915.42,0,455500.0
430000.0,0,4533.0,430000.0,1974.0,0,0,1700.46,0,55000.0
430000.0,0,4533.0,430000.0,1974.0,0,0,1700.46,0,55000.0
430000.0,0,4533.0,430000.0,1974.0,0,0,1707.29,0,52100.0
430000.0,0,4533.0,430000.0,1974.0,0,0,1707.29,0,52100.0
430000.0,0,4533.0,430000.0,1974.0,0,0,1707.29,0,52100.0
1700000.0,0,0.0,1701478.74,1986.0,0,0,447.29,0,275239.21
1350000.0,0,0.0,1350000.0,1985.0,0,0,623.28,0,633800.0
680000.0,0,38179.0,689487.35,1987.0,0,0,460.95,0,116401.69
2700000.0,0,0.0,2609891.4,1991.0,0,24,1495.39,0,676735.17
2400000.0,0,0.0,2400000.0,2005.0,0,0,240.41,0,714900.0
1400000.0,0,0.0,1357474.25,1994.0,0,0,580.9,0,360991.19
820000.0,0,0.0,814121.96,1977.0,0,55,265.94,0,361787.86
1500000.0,0,0.0,1489247.5,2005.0,0,0,399.51,0,333889.29
1630700.0,0,0.0,280800.0,,0,0,251.45,0,280800.0
640000.0,0,5572.0,640000.0,1900.0,0,0,1593.52,67,148300.0
1700000.0,0,0.0,1687813.83,2006.0,0,0,623.08,0,475268.52
2650000.0,0,0.0,2583519.34,2007.0,0,0,746.02,0,458014.11
1700000.0,0,1206.0,1686909.54,2007.0,0,0,320.68,0,35325.87
800000.0,0,0.0,775643.94,1919.0,20,30,145.06,0,398390.12
780000.0,0,0.0,756252.84,1952.0,50,0,236.4,0,352336.26
2400000.0,0,0.0,2400000.0,2011.0,0,0,362.03,0,547200.0
597900.0,0,0.0,582900.46,,0,0,446.95,0,582900.46
2000000.0,0,0.0,1939109.85,2009.0,0,0,432.0,0,464804.63
2000000.0,0,0.0,2000000.0,2010.0,0,0,417.79,0,534100.0
1650000.0,0,21363.0,1650000.0,,0,0,355.68,0,244600.0
360000.0,0,0.0,347905.36,,0,0,416.97,0,347905.36
780000.0,0,0.0,780000.0,1973.0,0,0,469.05,0,200000.0
880000.0,0,0.0,857923.4,1956.0,0,0,360.75,0,401859.12
1050000.0,0,0.0,1023658.61,1908.0,0,65,157.52,0,425549.51
1100000.0,0,0.0,1100000.0,1949.0,81,60,869.78,0,358100.0
1850000.0,0,0.0,1850000.0,0.0,0,0,1702.37,0,125300.0
780000.0,0,0.0,760432.11,1965.0,0,0,265.43,0,327960.72
710000.0,0,0.0,710000.0,1962.0,0,0,274.73,0,348800.0
970000.0,0,0.0,940468.28,1960.0,50,0,576.72,0,331296.92
970000.0,0,0.0,940468.28,1971.0,0,0,165.35,0,409249.13
1200000.0,0,0.0,1163465.91,1967.0,19,0,442.5,0,371921.27
560000.0,0,0.0,560000.0,1959.0,40,0,210.89,0,150900.0
620000.0,0,0.0,620000.0,1967.0,0,0,339.73,0,183200.0
360000.0,0,0.0,360000.0,1963.0,0,0,167.52,0,101100.0
720000.0,0,0.0,701937.33,1963.0,60,0,184.48,0,220232.84
1000000.0,0,0.0,969554.92,1969.0,0,0,519.79,0,248206.06
1200000.0,0,0.0,1163465.91,1949.0,64,40,172.76,0,334205.58
42000.0,0,0.0,,,0,0,3428.98,0,
720000.0,0,0.0,701937.33,1920.0,3,45,202.18,0,310217.3
2050000.0,0,0.0,1998571.56,1900.0,10,228,747.47,0,159203.29
1400000.0,0,0.0,1357376.89,1976.0,0,0,505.53,0,584641.62
1350000.0,0,0.0,1350000.0,1983.0,0,0,360.68,0,424600.0
590000.0,0,0.0,575198.65,1970.0,0,0,296.36,0,185818.41
610000.0,0,0.0,610000.0,1928.0,0,75,203.53,0,108900.0
800000.0,224,0.0,775643.94,1935.0,0,60,2432.01,0,202830.89
860000.0,0,0.0,860000.0,1965.0,97,0,454.0,0,372600.0
1350000.0,0,0.0,1308899.15,1895.0,0,80,497.17,0,533643.03
740000.0,0,0.0,740000.0,1962.0,0,0,412.23,0,353000.0
2500000.0,0,0.0,2437282.4,2010.0,0,0,358.58,0,486774.04
790000.0,0,0.0,765948.39,1960.0,50,0,527.36,0,393251.48
970000.0,0,0.0,945665.57,1965.0,0,0,453.53,0,369297.03
780000.0,0,0.0,780000.0,1972.0,0,0,358.83,0,233700.0
1150000.0,0,0.0,1114988.16,1971.0,75,0,432.6,0,239092.24
960000.0,0,0.0,960000.0,1967.0,0,0,312.09,0,390900.0
970000.0,0,0.0,945665.57,1965.0,0,0,366.14,0,491941.08
1250000.0,0,0.0,1218641.2,1930.0,0,31,396.18,0,437638.43
1750000.0,0,0.0,1750000.0,1939.0,67,0,426.87,0,570900.0
1100000.0,0,0.0,1100000.0,1968.0,0,55,454.42,0,400000.0
570000.0,0,0.0,555700.39,1958.0,0,0,127.9,0,209898.76
1050000.0,0,0.0,1018032.67,1957.0,35,0,376.21,0,426119.39
780000.0,0,0.0,756252.84,1969.0,0,0,294.9,0,216695.53
290000.0,0,0.0,289688.4,1930.0,0,50,3063.84,0,48148.21
1400000.0,0,0.0,1357376.89,1890.0,16,0,364.63,0,384428.53
760000.0,0,0.0,740933.85,1890.0,9,36,372.47,0,334395.14
1000000.0,0,0.0,1000000.0,1936.0,88,0,779.5,0,406600.0
1100000.0,0,0.0,1100000.0,1900.0,0,80,767.34,0,449500.0
890000.0,0,0.0,867672.53,1961.0,0,0,368.13,0,434616.2
530000.0,0,0.0,516703.87,1865.0,0,0,4467.49,0,140777.43
610000.0,0,0.0,591428.5,1966.0,0,0,337.04,0,205642.6
1150000.0,0,0.0,1121149.9,1972.0,0,0,494.8,0,413265.6
1400000.0,0,0.0,1400000.0,1973.0,0,0,667.2,0,459500.0
1150000.0,0,0.0,1121149.9,1968.0,0,0,725.16,0,392499.96
900000.0,0,0.0,872599.43,1967.0,0,0,596.13,0,368721.74
1200000.0,0,0.0,1163465.91,1971.0,90,0,415.95,0,312875.37
1600000.0,0,0.0,1559844.72,1900.0,20,58,250.54,0,558911.86
2200000.0,0,0.0,2200000.0,1936.0,33,126,150.71,0,322800.0
1050000.0,312,0.0,1018032.67,1936.0,25,48,82.2,0,152898.81
1750000.0,0,0.0,1706097.68,1953.0,84,68,458.5,0,643442.55
600000.0,0,0.0,600000.0,1961.0,0,0,1005.09,0,244700.0
930000.0,0,0.0,906669.05,1960.0,54,0,717.96,0,418627.62
820000.0,0,0.0,799428.63,1940.0,71,0,664.87,0,273560.58
970000.0,0,0.0,945665.57,1923.0,78,63,63.37,0,250260.16
1100000.0,0,0.0,1072404.25,1971.0,35,0,416.59,0,382750.83
750000.0,0,0.0,733126.48,1966.0,0,0,162.68,0,211824.68
910000.0,0,0.0,882294.98,1966.0,0,0,677.88,0,375314.71
780000.0,0,0.0,780000.0,1972.0,0,0,211.75,0,216100.0
670000.0,0,0.0,649601.8,1924.0,40,60,147.94,0,175780.31
880000.0,0,0.0,880000.0,1909.0,0,66,4113.13,0,239900.0
730000.0,0,0.0,730000.0,1971.0,0,70,2655.79,0,200800.0
1700000.0,202,0.0,1657352.03,1880.0,0,183,260.74,202,1244671.37
820000.0,0,0.0,820000.0,1963.0,0,0,558.25,0,358400.0
850000.0,0,0.0,850000.0,1959.0,0,0,239.35,0,425900.0
820000.0,0,0.0,815949.78,1916.0,0,55,246.6,0,405984.77
2300000.0,0,0.0,2246265.22,1896.0,0,0,794.78,0,406671.67
1050000.0,289,0.0,1023658.61,1904.0,45,110,1546.42,0,88912.06
1050000.0,70,0.0,1050000.0,1936.0,6,98,1164.23,0,157300.0
880000.0,0,0.0,857923.4,1906.0,80,50,253.27,0,230079.46
780000.0,0,0.0,780076.18,1926.0,0,72,326.2,0,244223.85
700000.0,0,0.0,691259.89,1809.0,6,94,554.92,0,138251.98
1000000.0,0,0.0,974912.96,1906.0,6,47,160.7,0,369199.54
710000.0,0,0.0,688384.0,1972.0,0,0,136.68,0,223288.5
820000.0,0,0.0,809761.59,1956.0,12,65,319.48,0,207871.72
970000.0,0,0.0,945665.57,1975.0,0,77,293.0,0,441830.55
1050000.0,0,0.0,1018032.67,1976.0,0,0,451.46,0,416326.88
770000.0,0,0.0,746557.29,1973.0,0,0,517.18,0,202346.11
970000.0,0,0.0,940468.28,1974.0,0,0,468.61,0,405855.69
1200000.0,0,0.0,1163465.91,1974.0,0,0,615.99,0,416423.84
1750000.0,0,0.0,1750000.0,1974.0,0,160,710.84,0,556200.0
970000.0,0,0.0,945665.57,1974.0,0,0,766.26,0,405173.83
640000.0,0,0.0,640000.0,1973.0,0,0,3087.32,0,147200.0
490000.0,0,0.0,490000.0,1976.0,0,0,307.53,0,145400.0
970000.0,0,0.0,940468.28,1976.0,0,0,256.71,0,232402.32
760000.0,0,0.0,760000.0,1975.0,0,0,478.73,0,261300.0
1100000.0,0,0.0,1072404.25,1978.0,0,0,771.49,0,373879.12
970000.0,0,0.0,940468.28,1978.0,0,0,747.11,0,377835.55
630000.0,0,44118.0,625148.83,1936.0,0,0,232.14,0,99726.12
640000.0,0,43758.0,636838.86,1955.0,0,0,363.47,0,102491.25
380000.0,0,43758.0,380000.0,1955.0,0,0,357.42,0,120500.0
1150000.0,0,0.0,1150000.0,1980.0,0,0,715.16,0,344500.0
750000.0,0,69498.0,750000.0,1977.0,0,0,422.0,0,295600.0
447700.0,0,0.0,436468.53,,0,0,572.8,0,436468.53
1300000.0,116,0.0,1267386.85,1980.0,0,88,157.73,116,452262.12
950000.0,0,26179.0,945307.68,1928.0,0,0,241.82,0,87067.81
970000.0,0,51947.0,965208.89,1907.0,0,0,336.32,0,119805.31
580000.0,0,51947.0,580000.0,1907.0,0,0,329.8,0,70000.0
1450000.0,0,0.0,1413623.79,1989.0,0,0,602.66,0,218088.03
970000.0,0,0.0,970000.0,1986.0,0,0,648.62,0,282600.0
870000.0,0,0.0,843512.78,1989.0,0,0,348.19,0,205739.55
830000.0,0,0.0,830000.0,1987.0,0,0,311.39,0,434900.0
900000.0,0,0.0,900000.0,1987.0,0,0,289.21,0,434900.0
1750000.0,0,0.0,1750000.0,1994.0,0,0,412.87,0,539200.0
1850000.0,0,0.0,1803588.97,1994.0,0,0,446.57,0,519726.1
1450000.0,0,0.0,1405854.64,1992.0,0,0,892.81,0,385010.26
1700000.0,0,0.0,1648243.37,1997.0,0,0,469.27,0,206127.38
1950000.0,0,0.0,1950000.0,1998.0,0,0,681.84,0,373600.0
2050000.0,0,0.0,2050000.0,2002.0,0,0,355.28,0,437300.0
1550000.0,0,0.0,1511115.09,1998.0,0,0,128.66,0,248407.82
2150000.0,0,0.0,2096062.86,2004.0,0,0,1035.88,0,433153.83
2050000.0,0,0.0,1998571.56,2005.0,0,97,1064.68,0,436566.02
3950000.0,842,0.0,3345997.79,2008.0,0,167,1028.56,842,453192.11
2100000.0,0,0.0,2036065.34,2010.0,167,0,324.85,0,412642.58
1950000.0,0,0.0,1901080.27,2007.0,0,0,519.32,0,341901.97
440000.0,0,0.0,430100.87,1972.0,0,0,2765.79,0,89636.93
2350000.0,0,0.0,2229095.21,1976.0,0,0,527.83,0,1318391.25
550000.0,0,0.0,550000.0,1957.0,80,57,2765.67,0,101900.0
1350000.0,0,0.0,1333144.08,1900.0,0,0,2694.21,0,106947.78
2500000.0,0,0.0,2371377.88,1937.0,4,0,332.69,0,1394465.05
1250000.0,0,0.0,1250000.0,1973.0,0,0,126.58,0,837300.0
2795700.0,0,0.0,,,0,0,,0,
1450000.0,0,0.0,1433680.76,1943.0,0,0,266.15,0,968080.57
5100000.0,0,0.0,5042601.29,2010.0,117,0,477.27,0,1908970.65
1750000.0,0,0.0,1750000.0,1957.0,0,42,341.73,0,879900.0
2550000.0,0,0.0,2521300.65,1959.0,0,0,548.92,0,1868926.46
3150000.0,0,0.0,2987936.13,1962.0,0,41,353.79,0,1331765.82
1700000.0,0,0.0,1612536.96,1961.0,0,0,1637.19,0,1086185.93
1700000.0,0,0.0,1700000.0,1976.0,0,0,879.52,0,1273600.0
2050000.0,0,0.0,1997203.97,1970.0,0,0,426.11,0,997335.47
1700000.0,0,0.0,1700000.0,1984.0,0,0,878.18,0,1095800.0
2350000.0,0,0.0,2350000.0,2007.0,0,0,1285.35,0,1261500.0
1850000.0,0,0.0,1817103.84,1979.0,0,0,1406.02,0,1203708.52
1000000.0,0,0.0,1000000.0,1969.0,0,0,521.29,0,761700.0
2350000.0,0,0.0,2308212.99,1984.0,17,0,563.43,0,1615749.09
970000.0,0,0.0,920094.62,1975.0,0,0,755.22,0,555092.13
1050000.0,0,0.0,1050000.0,1860.0,0,73,1682.02,0,162700.0
790000.0,0,0.0,772226.56,1922.0,15,95,2772.7,0,115051.98
1450000.0,0,0.0,1448587.36,1877.0,0,194,3806.28,0,125377.73
1150000.0,0,0.0,1150000.0,1973.0,0,0,1068.35,0,653700.0
1350000.0,0,0.0,1304945.7,1971.0,0,35,1132.96,0,601628.3
420000.0,0,0.0,414476.67,1945.0,0,0,1784.2,0,90494.07
970000.0,0,0.0,970000.0,1971.0,0,0,856.43,0,506300.0
1950000.0,0,0.0,1950000.0,1994.0,0,0,264.91,0,868100.0
380000.0,0,0.0,379629.79,1943.0,0,0,1569.17,0,85916.22
300000.0,0,0.0,289987.93,1968.0,0,0,1713.81,0,92119.5
2350000.0,0,0.0,2350000.0,1980.0,0,41,769.0,0,1256500.0
1400000.0,0,0.0,1407925.81,1988.0,0,119,473.5,0,151553.16
1050000.0,0,0.0,1050000.0,1908.0,0,46,2296.41,0,79000.0
480000.0,0,0.0,480000.0,1967.0,0,0,1158.33,0,64300.0
16200000.0,1801,0.0,17066807.08,1985.0,0,67,4037.52,0,4036931.98
860000.0,0,0.0,860000.0,1925.0,0,70,1427.03,0,161600.0
630000.0,0,0.0,621715.01,1950.0,68,0,336.22,0,105494.18
480000.0,0,0.0,480000.0,1956.0,6,45,803.83,0,37900.0
290000.0,0,0.0,286782.96,1900.0,0,0,2814.27,0,78123.63
810000.0,0,0.0,810000.0,1900.0,10,75,107.66,0,204600.0
190000.0,0,0.0,187501.35,1957.0,0,0,348.16,0,15197.48
830000.0,0,0.0,829191.38,1912.0,20,0,37.79,0,228177.48
550000.0,0,0.0,543891.55,1964.0,0,0,219.3,0,172957.51
610000.0,0,0.0,601978.03,1956.0,35,43,157.47,0,163718.29
9150000.0,5008,0.0,18481039.64,1820.0,0,18,1366.46,0,4057184.36
