MI_OBJ_OIS_PROPERTY_ID,MI_OBJ_OIS_PROPERTY_NUMBER,MI_OBJ_OIS_MOTHER_ID,MI_OBJ_OIS_MUNICIPALITY_NUMBER,MI_OBJ_OIS_POSTAL_CODE,MI_OBJ_OIS_RENTED_PLOT,MI_OBJ_OIS_OWNERSHIP_CODE_PROPERTY,MI_OBJ_OIS_PROPERTY_APPLICATION_CODE_UNIT,MI_OBJ_OIS_PROPERTY_APPLICATION_CODE_BUILDING,MI_OBJ_OIS_PROPERTY_USE_CODE,MI_OBJ_OIS_TAXATION_VALUE,MI_OBJ_OIS_TAXATION_VALUE_PLOT,MI_OBJ_OIS_TAXATION_VALUE_FARMHOUSE,MI_OBJ_OIS_DATE_OF_TAXATION_VALUE,MI_OBJ_OIS_PROPERTY_ADDRESS,MI_OBJ_OIS_HOUSE_NUMBER,MI_OBJ_OIS_HOUSE_LETTER,MI_OBJ_OIS_FLOOR_NUMBER,MI_OBJ_OIS_MAX_FLOOR_NUMBER_BUILDING,MI_OBJ_OIS_LAND_ZONE,MI_OBJ_OIS_SIZE_OF_HOUSE,MI_OBJ_OIS_SIZE_OF_BUSINESS_AREA,MI_OBJ_OIS_SIZE_OF_PLOT,MI_OBJ_OIS_SIZE_OF_INTEGRATED_CARPORT,MI_OBJ_OIS_SIZE_OF_NOT_INTEGRATED_CARPORT,MI_OBJ_OIS_SIZE_OF_OUTDOOR_LIVING_ROOM,MI_OBJ_OIS_SIZE_OF_INTEGRATED_OUTHOUSE,MI_OBJ_OIS_SIZE_OF_INTEGRATED_GARAGE,MI_OBJ_OIS_SIZE_OF_LEGAL_BASEMENT,MI_OBJ_OIS_SIZE_OF_BASEMENT,MI_OBJ_OIS_SIZE_OF_ATTIC,MI_OBJ_OIS_SIZE_OF_USED_ATTIC,MI_OBJ_OIS_SIZE_OF_HOUSE_EXCL_UTILIZED_ATTIC,MI_OBJ_OIS_SIZE_OF_BUSINESS_AREA_BUILDING,MI_OBJ_OIS_SIZE_OF_NOT_INTEGRATED_GARAGE,MI_OBJ_OIS_NUMBER_OF_FLOORS,MI_OBJ_OIS_CONSTRUCTION_YEAR,MI_OBJ_OIS_CONSTRUCTION_MATERIAL,MI_OBJ_OIS_REBUILD_YEAR,MI_OBJ_OIS_ROOF_MATERIAL,MI_OBJ_NUMBER_OF_EXTERNAL_MATRS,MI_OBJ_OIS_SUM_OF_TAXATION_VALUES,MI_OBJ_OIS_N_COORDINATE,MI_OBJ_OIS_E_COORDINATE,C20_1MONTH%,C20_3MONTH%,C20_6MONTH%,C20_12MONTH%,SCHOOL_DISTANCE_1,SCHOOL_DISTANCE_2,SCHOOL_DISTANCE_3,SUPERMARKET_DISTANCE_1,SUPERMARKET_DISTANCE_2,SUPERMARKET_DISTANCE_3,KOEBESUM_BELOEB,OMREGNINGS_DATO
6210215086,215086.0,0.0,621,6000.0,N,10.0,120.0,120.0,1.0,1880752.64,575609.3,0.0,2013-10-01,Christiansøvej 11,11.0, ,  ,  ,1,143,0,749.0,0,0,0,0,0,0,0,0,0,143,0,38,1.0,1986.0,1 ,0.0,4 ,1,1900000.0,6151444.0,531616.6,-0.97,4.87,3.13,17.28,1786.76,2055.24,2130.35,711.16,712.65,1769.72,1950000,2015-01-09 00:00:00
6210215736,215736.0,0.0,621,6000.0,N,10.0,120.0,120.0,1.0,1478134.29,268724.81,0.0,2013-10-01,Esbjergvej 151 (6000),151.0, ,  ,  ,1,173,0,712.0,0,0,0,0,0,57,116,0,0,173,0,33,1.0,1987.0,1 ,0.0,5 ,1,1500000.0,6151431.4,526208.58,8.19,14.74,15.98,23.78,314.87,2268.72,3069.57,1111.26,1455.48,2733.65,2790000,2015-02-21 00:00:00
6210218107,218107.0,0.0,621,6000.0,N,10.0,120.0,120.0,1.0,1437949.16,356313.88,0.0,2013-10-01,Brogårdshaven 25,25.0, ,  ,  ,1,130,0,768.0,0,23,0,0,0,0,0,0,0,130,0,0,1.0,1988.0,1 ,0.0,4 ,1,1450000.0,6151216.3,527939.63,3.46,2.75,6.14,29.02,648.74,1665.91,1681.33,1066.52,1096.5,1501.99,1745000,2014-11-25 00:00:00
6210218530,218530.0,150499.0,621,6000.0,N,10.0,140.0,140.0,21.0,533083.23,74825.5,0.0,2013-10-01,Vesterbrogade 15 A 02 4,15.0,A,02,02,1,70,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1890.0,1 ,1992.0,5 ,1,550000.0,6149408.2,529583.3,5.87,7.39,13.06,18.23,49.27,267.14,455.29,131.8,293.88,326.6,450000,2015-02-10 00:00:00
6210218824,218824.0,214373.0,621,6000.0,N,10.0,140.0,140.0,21.0,1066166.46,76085.52,0.0,2013-10-01,Låsbygade 71 A St,71.0,A,ST,  ,1,148,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1875.0,1 ,0.0,3 ,1,1100000.0,6149756.0,529555.46,4.45,9.17,11.8,17.47,214.45,300.02,794.11,114.56,115.81,146.2,1090000,2015-02-16 00:00:00
6210220004,220004.0,0.0,621,6000.0,N,10.0,120.0,120.0,1.0,2280884.87,572402.93,0.0,2013-10-01,Æblehaven 9 (6000),9.0, ,  ,  ,1,148,0,644.0,31,0,0,0,0,0,0,0,0,148,0,0,1.0,1987.0,1 ,1997.0,5 ,1,2300000.0,6150860.5,533683.11,-5.13,-1.18,4.29,23.61,731.47,3089.88,3333.3,415.83,1164.17,1880.02,2450000,2014-10-22 00:00:00
6210221876,221876.0,57553.0,621,6000.0,N,30.0,350.0,320.0,23.0,1295718.76,129794.0,0.0,2013-10-01,Dreyersvej 44 1    1,44.0, ,01,01,1,0,298,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1910.0,1 ,2002.0,3 ,1,0.0,6148387.1,529635.98,0.22,-2.41,1.28,24.42,262.06,600.82,1071.55,283.89,379.37,617.39,1600000,2014-12-22 00:00:00
6210222732,222732.0,34898.0,621,6000.0,N,30.0,140.0,140.0,26.0,700000.0,73800.0,0.0,2014-10-01,"Dyrehavegårdsvej 26, 2.Sal",26.0, ,02,02,1,65,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1900.0,1 ,1987.0,3 ,1,700000.0,6149920.0,530522.07,10.12,29.86,42.66,47.06,1044.97,1162.56,1207.09,530.06,749.83,754.1,725000,2015-04-13 00:00:00
6210223089,223089.0,0.0,621,6000.0,N,10.0,120.0,120.0,1.0,1400000.0,367900.0,0.0,2014-10-01,Augustvænget 33,33.0, ,  ,  ,1,127,0,572.0,0,24,0,0,0,0,0,0,0,127,0,15,1.0,1988.0,1 ,0.0,4 ,1,1400000.0,6153529.8,530499.72,-4.11,19.19,29.66,34.82,962.77,2116.62,2494.82,632.1,936.66,1346.98,1725000,2015-05-14 00:00:00
6210228544,228544.0,0.0,621,6091.0,N,10.0,510.0,510.0,8.0,1176566.31,603578.52,0.0,2013-10-01,Oluf Ravns Vej 33,33.0, ,  ,  ,3,69,0,440.0,0,0,0,0,0,0,0,0,0,69,0,0,1.0,1995.0,5 ,2007.0,3 ,1,1200000.0,6141639.8,537321.03,-1.21,2.59,6.01,26.37,4105.97,4927.31,7397.86,930.42,4210.8,4731.64,1300000,2014-11-06 00:00:00
6210232347,232347.0,0.0,621,6092.0,N,10.0,120.0,120.0,1.0,1954927.61,279705.03,0.0,2013-10-01,Møllebro 2,2.0, ,  ,  ,1,158,0,747.0,0,52,0,0,0,0,0,0,0,158,0,0,1.0,1997.0,1 ,0.0,5 ,1,1950000.0,6146059.8,538341.41,4.3,4.56,6.31,30.54,3216.58,6127.84,6488.82,3083.59,3245.4,4738.18,1700000,2014-12-05 00:00:00
6210232770,232770.0,0.0,621,6000.0,N,10.0,130.0,130.0,1.0,1675218.86,323809.95,0.0,2013-10-01,Næsbyvej 42,42.0, ,  ,  ,1,130,0,206.0,0,14,0,0,0,0,0,0,0,130,0,0,2.0,1998.0,1 ,2000.0,5 ,1,1700000.0,6151197.3,532228.98,7.48,22.62,18.7,33.61,1496.39,2370.54,2694.05,610.62,686.5,1109.69,1580000,2015-03-21 00:00:00
6210233106,233106.0,0.0,621,6000.0,N,10.0,120.0,120.0,1.0,2672648.49,519186.72,0.0,2013-10-01,Golfhaven 6,6.0, ,  ,  ,1,180,0,830.0,52,0,0,0,0,0,0,0,0,180,0,0,1.0,2003.0,1 ,0.0,4 ,1,2700000.0,6152814.9,529958.31,-2.33,4.26,2.36,17.67,755.23,1248.47,1699.3,311.84,825.62,877.52,3165000,2015-01-08 00:00:00
6210233750,233750.0,0.0,621,6000.0,N,10.0,120.0,120.0,1.0,1636286.97,424046.25,0.0,2013-10-01,Elmelunden 9,9.0, ,  ,  ,1,130,0,795.0,0,21,0,0,0,0,0,0,0,130,0,0,1.0,1998.0,1 ,0.0,4 ,1,1650000.0,6147587.8,528561.76,3.14,3.35,5.81,29.3,806.82,1316.18,1626.52,1073.55,1127.18,1142.27,1730000,2014-11-24 00:00:00
6210234226,234226.0,0.0,621,6000.0,N,10.0,120.0,120.0,1.0,2150000.0,432500.0,0.0,2014-10-01,Mirabellevej 20,20.0, ,  ,  ,1,185,0,813.0,0,31,0,0,0,0,0,0,0,185,0,0,1.0,1998.0,1 ,0.0,4 ,1,2150000.0,6153143.1,530601.73,-4.11,19.19,29.66,34.82,1102.87,1832.83,2156.32,410.46,1260.52,1395.82,2900000,2015-05-15 00:00:00
6210234277,234277.0,0.0,621,6000.0,N,10.0,120.0,120.0,1.0,1534298.21,406341.56,0.0,2013-10-01,Mirabellevej 10,10.0, ,  ,  ,1,112,0,731.0,0,32,0,0,0,0,0,0,0,112,0,0,1.0,1999.0,1 ,2008.0,4 ,1,1550000.0,6153194.1,530671.5,5.45,11.98,7.76,21.35,1158.07,1914.48,2228.73,496.03,1276.6,1466.06,1965000,2015-01-20 00:00:00
6210235052,235052.0,0.0,621,6000.0,N,10.0,120.0,120.0,1.0,1859202.69,454819.69,0.0,2013-10-01,Dalbyvej 77,77.0, ,  ,  ,1,148,0,999.0,0,41,0,0,0,0,0,0,0,148,0,8,1.0,1999.0,1 ,0.0,4 ,1,1900000.0,6147524.5,532296.1,1.57,3.81,6.15,27.4,285.43,1721.97,1978.94,1392.11,1526.17,1881.67,2725000,2014-12-02 00:00:00
6210235133,235133.0,0.0,621,6000.0,N,10.0,120.0,120.0,1.0,2266472.58,652842.64,0.0,2013-10-01,Idyl Alle 6,6.0, ,  ,  ,1,161,0,965.0,0,40,0,0,0,0,0,0,0,161,0,0,1.0,1999.0,1 ,2005.0,4 ,1,2300000.0,6147755.7,532670.95,6.06,22.63,20.05,34.66,216.36,2059.57,2174.6,1407.04,1797.51,2073.42,2400000,2015-03-23 00:00:00
6210236393,236393.0,0.0,621,6000.0,N,10.0,120.0,120.0,1.0,1761349.92,374482.56,0.0,2013-10-01,Tingsted Have 14,14.0, ,  ,  ,1,135,0,870.0,0,56,0,0,0,0,0,0,0,135,0,0,1.0,1999.0,1 ,0.0,5 ,1,1800000.0,6151197.8,527519.51,-2.36,-4.5,-3.2,22.35,967.99,1278.43,2094.9,1423.81,1497.46,1873.15,1925000,2014-12-16 00:00:00
6210237764,237764.0,0.0,621,6000.0,N,10.0,130.0,130.0,1.0,1650000.0,291000.0,0.0,2014-10-01,Kamillevej 17,17.0, ,  ,  ,1,126,0,195.0,0,15,0,0,0,0,0,46,46,80,0,4,1.0,2000.0,1 ,0.0,5 ,1,1650000.0,6151503.9,533375.83,9.26,29.67,26.45,37.34,1295.83,2473.4,3537.14,523.24,698.96,1738.53,1850000,2015-04-02 00:00:00
6210238612,238612.0,0.0,621,6000.0,N,10.0,120.0,120.0,1.0,2425181.04,327547.92,0.0,2013-10-01,Hylkevænget 22,22.0, ,  ,  ,1,171,0,725.0,0,0,0,0,53,0,0,0,0,171,0,0,2.0,2005.0,1 ,0.0,5 ,1,2450000.0,6148379.6,527704.72,5.69,9.99,8.71,20.73,751.8,1016.01,1864.91,586.68,919.85,1931.04,2400000,2015-01-21 00:00:00
6210238884,238884.0,0.0,621,6000.0,N,10.0,120.0,120.0,1.0,2300000.0,470800.0,0.0,2014-10-01,Hylkevænget 18,18.0, ,  ,  ,1,165,0,956.0,40,0,0,0,0,0,0,0,0,165,0,0,1.0,2004.0,1 ,0.0,4 ,1,2300000.0,6148337.6,527681.71,-0.68,16.14,31.89,37.86,776.39,1063.47,1900.24,625.19,966.43,1948.33,2795000,2015-05-22 00:00:00
6210239201,239201.0,0.0,621,6000.0,N,10.0,130.0,130.0,1.0,1550000.0,263000.0,0.0,2014-10-01,Beate Becks Vej 28,28.0, ,  ,  ,1,120,0,199.0,0,16,0,0,0,0,0,57,57,63,0,12,1.0,2000.0,1 ,0.0,5 ,1,1550000.0,6148522.5,528780.0,8.79,25.89,36.29,42.14,350.47,819.78,824.48,544.56,702.05,934.92,1940000,2015-04-22 00:00:00
6210241087,241087.0,0.0,621,6000.0,N,10.0,130.0,130.0,1.0,1700000.0,322300.0,0.0,2014-10-01,Kamillevej 29,29.0, ,  ,  ,1,123,0,302.0,0,15,0,0,0,0,0,0,0,123,0,10,1.0,2002.0,1 ,0.0,5 ,1,1700000.0,6151489.4,533294.51,6.1,24.12,36.33,44.6,1282.4,2501.06,3454.73,562.41,676.84,1659.01,2125000,2015-04-27 00:00:00
6210241141,241141.0,0.0,621,6000.0,N,10.0,130.0,130.0,1.0,1685871.43,323389.81,0.0,2013-10-01,Kamillevej 26,26.0, ,  ,  ,1,123,0,315.0,0,15,0,0,0,0,0,0,0,123,0,5,1.0,2003.0,1 ,0.0,5 ,1,1700000.0,6151423.5,533261.23,5.85,3.78,5.95,26.67,1218.59,2571.95,3415.13,610.56,636.01,1600.67,2130000,2014-11-11 00:00:00
6210241540,241540.0,0.0,621,6051.0,N,10.0,120.0,120.0,1.0,1800000.0,321600.0,0.0,2014-10-01,Stagebjergparken 29,29.0, ,  ,  ,1,140,0,936.0,36,0,0,0,0,0,0,0,0,140,0,0,1.0,2004.0,1 ,0.0,4 ,1,1800000.0,6157219.0,530499.77,8.02,28.2,25.13,35.87,1012.47,3894.72,4479.83,645.54,1957.43,3280.28,2250000,2015-03-31 00:00:00
6210243683,243683.0,0.0,621,6051.0,N,10.0,120.0,120.0,1.0,1839103.34,280935.46,0.0,2013-10-01,Stagebjergparken 51,51.0, ,  ,  ,1,144,0,725.0,43,0,0,0,0,0,0,0,0,144,0,0,1.0,2005.0,1 ,0.0,4 ,1,1850000.0,6157220.5,530264.89,4.47,8.79,11.16,18.29,1085.9,3845.1,4349.54,809.37,1740.33,3233.33,2295000,2015-02-13 00:00:00
6210243799,243799.0,0.0,621,6051.0,N,10.0,120.0,120.0,1.0,1700000.0,296200.0,0.0,2014-10-01,Stagebjergparken 71,71.0, ,  ,  ,1,120,0,799.0,37,0,0,0,0,0,0,0,0,120,0,0,1.0,2004.0,1 ,0.0,5 ,1,1700000.0,6157289.8,530168.42,0.12,18.85,28.31,36.89,1069.39,3896.49,4239.85,848.31,1624.09,3286.82,1925000,2015-04-30 00:00:00
6210243853,243853.0,0.0,621,6051.0,N,10.0,120.0,120.0,1.0,2700000.0,318200.0,0.0,2014-10-01,Stagebjergparken 91,91.0, ,  ,  ,1,222,0,918.0,44,0,0,10,0,0,0,28,28,194,0,0,1.0,2006.0,1 ,0.0,2 ,1,2700000.0,6157275.9,530321.92,8.79,25.89,36.29,42.14,1012.21,3910.52,4333.54,730.21,1771.13,3298.01,3300000,2015-04-22 00:00:00
6210245082,245082.0,18221.0,621,6000.0,N,10.0,140.0,140.0,21.0,970477.24,131464.65,0.0,2013-10-01,Borgergade 7 01+02     (6000),7.0, ,01,01,1,124,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1892.0,1 ,1998.0,5 ,1,970000.0,6149589.0,529633.42,13.07,18.19,18.94,26.64,140.17,231.06,642.84,148.23,160.02,168.97,1535000,2015-03-11 00:00:00
6210245724,245724.0,0.0,621,6000.0,N,10.0,120.0,120.0,1.0,2950000.0,572000.0,0.0,2014-10-01,Hermelinvænget 4,4.0, ,  ,  ,1,174,0,631.0,50,0,0,0,0,0,0,0,0,174,0,0,1.0,2007.0,1 ,0.0,5 ,1,2950000.0,6150755.4,534502.16,12.81,33.22,42.54,45.73,1273.71,3283.17,3626.8,1233.51,1603.4,2034.96,3375000,2015-04-10 00:00:00
6210246429,246429.0,0.0,621,6000.0,N,10.0,120.0,120.0,1.0,2380053.78,388543.78,0.0,2013-10-01,Grønnevangen 37,37.0, ,  ,  ,1,208,0,807.0,24,0,0,15,0,0,0,102,80,128,0,18,1.0,2006.0,1 ,0.0,5 ,1,2400000.0,6149210.4,527241.09,-2.07,2.31,5.49,27.48,1070.04,1467.64,1887.25,1095.53,1166.53,2104.17,2705000,2014-11-04 00:00:00
6210246623,246623.0,0.0,621,6052.0,N,10.0,120.0,120.0,1.0,2187041.81,239282.26,0.0,2013-10-01,Buhlsvej 17,17.0, ,  ,  ,1,181,0,903.0,0,0,0,0,64,0,0,0,0,181,0,0,1.0,2006.0,1 ,0.0,5 ,1,2200000.0,6160042.0,530845.68,5.53,22.59,20.26,35.12,1838.56,3015.41,5382.99,2311.53,2902.03,3022.95,2530000,2015-03-25 00:00:00
6210246658,246658.0,0.0,621,6052.0,N,10.0,120.0,120.0,1.0,2137727.27,248871.23,0.0,2014-10-01,Buhlsvej 15,15.0, ,  ,  ,1,186,0,970.0,40,0,0,0,0,0,0,0,0,186,0,0,1.0,2006.0,1 ,0.0,5 ,1,2150000.0,6160088.1,530825.84,-2.67,-1.39,27.86,27.28,1883.3,2983.43,5378.78,2358.11,2868.82,3041.21,2150000,2015-07-06 00:00:00
6210248456,248456.0,0.0,621,6000.0,N,10.0,120.0,120.0,1.0,2600000.0,617200.0,0.0,2014-10-01,Sprogøvænget 6,6.0, ,  ,  ,1,145,0,744.0,37,0,0,0,0,0,0,0,0,145,0,0,1.0,2006.0,1 ,0.0,5 ,1,2600000.0,6150969.9,535203.4,1.18,12.47,30.63,37.9,2001.99,3318.17,4224.6,1665.13,1939.76,1992.13,2750000,2015-05-28 00:00:00
6210251494,251494.0,0.0,621,6640.0,N,10.0,120.0,120.0,1.0,619590.37,97682.29,0.0,2013-10-01,Gelballevej 68,68.0, ,  ,  ,2,119,0,668.0,0,0,0,0,0,0,79,40,40,79,0,36,1.0,1953.0,1 ,0.0,3 ,1,640000.0,6149001.8,522352.26,-0.7,-2.1,0.49,23.09,2953.03,4111.27,4829.93,3462.07,3552.5,3691.61,700000,2014-12-23 00:00:00
6210251545,251545.0,0.0,621,6640.0,N,10.0,110.0,110.0,5.0,9165507.51,2606796.76,1048555.13,2013-10-01,Nagbøl Kirkevej 3,3.0, ,  ,  ,2,174,10,526234.0,0,0,0,0,0,0,8,100,50,124,1576,16,1.0,1916.0,1 ,0.0,5 ,2,8700000.0,6146443.8,519475.31,11.2,24.98,18.78,32.19,1844.3,2564.62,4368.73,1833.73,1886.31,1921.94,89442,2015-03-17 00:00:00
6210251671,251671.0,0.0,621,6640.0,N,10.0,140.0,140.0,1.0,3914826.98,946964.91,0.0,2013-10-01,Storegade 11,11.0,A,  ,  ,1,606,0,1243.0,0,0,0,0,0,0,110,139,139,467,0,50,2.0,1922.0,1 ,1995.0,3 ,1,3700000.0,6148202.3,519055.79,2.43,8.22,3.41,17.88,725.66,3646.17,4026.75,74.21,192.11,304.29,3750000,2015-01-14 00:00:00
6210251682,251682.0,0.0,621,6640.0,N,30.0,140.0,140.0,1.0,2302374.17,594535.8,0.0,2013-10-01,Storegade 21 A,21.0,A,  ,  ,1,169,0,789.0,0,0,0,0,0,0,0,70,70,314,0,38,2.0,1903.0,1 ,1994.0,4 ,1,2200000.0,6148186.3,518974.92,2.51,1.5,3.63,28.11,644.89,3702.87,3945.85,24.65,129.54,222.98,2300000,2014-12-09 00:00:00
6210251689,251689.0,0.0,621,6640.0,N,10.0,120.0,120.0,1.0,887805.13,304247.83,0.0,2013-10-01,Storegade 28,28.0, ,  ,  ,1,150,0,508.0,0,0,0,0,0,0,4,62,62,88,0,30,1.0,1896.0,1 ,0.0,3 ,1,890000.0,6148199.8,518938.07,3.14,3.35,5.81,29.3,617.03,3740.83,3909.02,45.05,93.65,186.65,500000,2014-11-24 00:00:00
6210251741,251741.0,0.0,621,6640.0,N,10.0,120.0,120.0,1.0,884227.25,353785.98,0.0,2013-10-01,Nørregade 13 (6640),13.0, ,  ,  ,1,87,0,975.0,0,0,0,0,0,0,87,0,0,87,0,33,1.0,1961.0,90,0.0,3 ,1,930000.0,6148365.8,518987.46,14.59,28.13,22.36,35.18,745.07,3798.39,3962.42,147.06,155.98,296.37,450000,2015-03-16 00:00:00
6210251840,251840.0,0.0,621,6640.0,N,10.0,120.0,120.0,1.0,703578.67,119418.22,0.0,2013-10-01,Østergade 16 (6640),16.0, ,  ,  ,2,125,0,1200.0,0,0,25,0,0,0,22,50,40,85,0,28,1.0,1959.0,1 ,1988.0,3 ,1,740000.0,6148619.8,519494.01,11.7,14.57,19.8,23.36,1307.61,3584.9,4485.86,655.89,710.21,859.61,623000,2015-03-06 00:00:00
6210251988,251988.0,0.0,621,6640.0,N,10.0,120.0,120.0,1.0,957632.5,271628.47,0.0,2013-10-01,Skolevej 7 (6640),7.0, ,  ,  ,1,102,0,796.0,0,19,19,0,0,0,0,0,0,102,0,24,1.0,1966.0,1 ,1997.0,3 ,1,960000.0,6147659.4,518863.76,1.81,0.78,7.11,33.51,551.52,3527.7,3870.83,538.24,563.07,610.62,995000,2014-10-04 00:00:00
6210252064,252064.0,0.0,621,6640.0,N,10.0,120.0,120.0,1.0,808002.42,286790.98,0.0,2013-10-01,Svalevej 6 (6640),6.0, ,  ,  ,1,118,0,885.0,0,0,0,0,0,0,98,0,0,118,0,22,1.0,1965.0,2 ,0.0,3 ,1,810000.0,6148923.3,519017.63,5.06,2.45,4.52,24.62,1178.67,4055.93,4137.46,668.58,714.27,777.68,1250000,2014-11-17 00:00:00
6210252178,252178.0,0.0,621,6640.0,N,30.0,110.0,110.0,5.0,20873424.62,5672630.44,2075544.44,2013-10-01,Lejrskov Kirkevej 21,21.0, ,  ,  ,2,350,0,1392215.0,0,0,0,0,0,0,345,100,100,250,6264,0,2.0,1988.0,1 ,0.0,5 ,7,20700000.0,6151662.2,522037.55,4.3,4.56,6.31,30.54,4312.23,4467.93,5223.42,2758.69,3352.09,4610.29,27080000,2014-12-06 00:00:00
6210252248,252248.0,0.0,621,6640.0,N,10.0,120.0,120.0,1.0,897780.47,97359.3,0.0,2013-10-01,Nyhavevej 15,15.0, ,  ,  ,2,140,0,1606.0,0,0,0,0,0,0,2,60,60,80,0,110,1.0,1922.0,1 ,2002.0,5 ,1,900000.0,6152325.4,521171.46,3.64,2.66,5.31,29.65,3493.15,5205.23,5214.11,3664.26,4187.51,4403.21,567128,2014-11-26 00:00:00
6210252276,252276.0,0.0,621,6064.0,N,10.0,120.0,120.0,1.0,1253158.73,98047.14,0.0,2013-10-01,Lejrskovvej 40,40.0, ,  ,  ,2,266,0,1623.0,0,0,0,0,0,0,0,108,108,158,0,102,1.0,1940.0,1 ,1993.0,3 ,1,1250000.0,6152882.7,520349.67,1.58,0.48,6.24,33.02,2723.89,5328.86,6112.77,3652.73,4493.78,4580.53,704373,2014-10-06 00:00:00
6210252638,252638.0,0.0,621,6064.0,N,10.0,120.0,120.0,1.0,690000.0,136100.0,0.0,2014-10-01,Hovmosevej 12,12.0, ,  ,  ,2,138,0,4898.0,0,0,0,0,0,0,0,60,60,78,0,200,1.0,1900.0,1 ,0.0,3 ,1,690000.0,6158801.2,520537.48,8.79,25.89,36.29,42.14,3310.46,4820.95,4885.14,2465.26,3166.49,4641.41,300000,2015-04-22 00:00:00
6210252679,252679.0,0.0,621,6064.0,N,10.0,120.0,120.0,1.0,1200000.0,273700.0,0.0,2014-10-01,Hovedgaden 20,20.0, ,  ,  ,2,157,0,1279.0,0,0,0,0,35,0,25,60,60,97,0,55,1.0,1937.0,1 ,0.0,4 ,2,1200000.0,6156804.6,519671.64,9.26,29.67,26.45,37.34,1256.7,5758.86,6835.79,327.87,3371.89,5941.36,950000,2015-04-01 00:00:00
6210252900,252900.0,0.0,621,6640.0,N,10.0,120.0,120.0,1.0,1176575.03,373856.71,0.0,2013-10-01,Åparken 16,16.0, ,  ,  ,1,140,0,1019.0,0,26,0,0,0,0,0,0,0,140,0,50,1.0,1977.0,1 ,0.0,4 ,1,1200000.0,6149171.1,518859.42,2.91,3.33,6.53,28.29,1329.38,3954.72,4423.51,670.31,901.35,968.96,1165000,2014-12-03 00:00:00
6210253014,253014.0,0.0,621,6640.0,N,10.0,120.0,120.0,1.0,1016515.45,367784.97,0.0,2013-10-01,Mosevangen 25,25.0, ,  ,  ,1,201,0,1012.0,0,21,0,0,0,0,0,85,85,116,0,0,1.0,1980.0,1 ,0.0,3 ,1,1050000.0,6147654.4,518611.6,7.51,8.64,8.23,23.85,357.93,3621.92,3752.36,549.72,667.66,669.87,800000,2015-01-23 00:00:00
6210253090,253090.0,0.0,621,6640.0,N,10.0,130.0,130.0,1.0,788051.74,204394.69,0.0,2013-10-01,Bøgevænget 26 (6640),26.0, ,  ,  ,1,100,0,401.0,0,20,0,0,0,0,0,0,0,100,0,0,1.0,1981.0,1 ,0.0,4 ,1,790000.0,6148597.7,518030.18,-3.95,-0.81,6.07,24.1,755.3,3029.07,4717.49,380.32,830.97,907.09,1012500,2014-10-27 00:00:00
6210253112,253112.0,0.0,621,6640.0,N,10.0,120.0,120.0,1.0,1403759.43,255871.46,0.0,2013-10-01,Poppelvænget 18 (6640),18.0, ,  ,  ,1,158,0,749.0,0,30,0,19,0,0,0,0,0,158,0,0,1.0,1980.0,1 ,1999.0,4 ,1,1450000.0,6148759.7,517935.66,5.69,9.99,8.71,20.73,942.73,2962.45,4884.89,341.63,997.78,1060.23,1250000,2015-01-21 00:00:00
6210253122,253122.0,0.0,621,6640.0,N,10.0,160.0,160.0,33.0,1750000.0,190800.0,0.0,2013-10-01,Rolles Møllevej 25,25.0, ,  ,  ,1,272,25,13478.0,0,88,0,0,0,0,0,0,0,272,274,0,1.0,1979.0,1 ,1992.0,3 ,2,1750000.0,6149132.9,519275.91,-10.43,-9.08,-1.19,16.43,1498.02,4108.41,4350.88,951.17,968.66,1058.6,2100000,2014-10-16 00:00:00
6210253126,253126.0,0.0,621,6640.0,N,10.0,120.0,120.0,1.0,998321.09,259943.8,0.0,2013-10-01,Reinholdts Bakke 48,48.0, ,  ,  ,1,131,0,802.0,0,17,0,0,0,0,0,0,0,131,28,0,1.0,1980.0,1 ,0.0,4 ,1,1050000.0,6148711.4,518283.2,12.38,16.51,18.25,24.33,787.81,3296.09,4570.75,208.04,704.18,739.12,925000,2015-03-09 00:00:00
6210253182,253182.0,0.0,621,6640.0,N,10.0,120.0,120.0,1.0,1500000.0,262100.0,0.0,2014-10-01,Egevænget 1 (6640),1.0, ,  ,  ,1,136,0,736.0,33,0,0,0,0,0,0,0,0,136,0,0,1.0,1994.0,1 ,0.0,4 ,1,1500000.0,6148567.5,517872.6,9.67,28.79,44.71,48.67,816.79,2868.86,4835.57,505.64,958.57,1046.57,1535000,2015-04-15 00:00:00
6210253206,253206.0,0.0,621,6640.0,N,10.0,130.0,130.0,1.0,713086.49,141000.97,0.0,2013-10-01,Enghaven 3 A (6640),3.0,A,  ,  ,2,83,0,407.0,0,48,0,0,0,0,0,0,0,83,0,0,1.0,1986.0,1 ,0.0,4 ,1,750000.0,6146329.5,521564.77,12.18,20.23,17.73,28.65,518.14,3561.47,5551.25,3194.81,3315.84,3370.2,650000,2015-03-12 00:00:00
